1567877075.488037,0.212917,11.469943,3.944612,-0.000021,-0.000718
1567877075.489218,0.217263,11.469899,3.944354,-0.000023,-0.000755
1567877075.490341,0.221397,11.469857,3.944108,-0.000024,-0.000790
1567877075.491494,0.225638,11.469814,3.943857,-0.000025,-0.000827
1567877075.492609,0.229739,11.469772,3.943615,-0.000026,-0.000860
1567877075.493783,0.234058,11.469729,3.943360,-0.000026,-0.000894
1567877075.494959,0.238377,11.469685,3.943106,-0.000025,-0.000925
1567877075.496149,0.242745,11.469640,3.942849,-0.000023,-0.000953
1567877075.497318,0.247033,11.469596,3.942599,-0.000019,-0.000977
1567877075.497429,0.247443,11.469592,3.942575,-0.000018,-0.000979
1567877075.498625,0.251827,11.469548,3.942320,-0.000014,-0.000998
1567877075.499766,0.256013,11.469500,3.942079,-0.000009,-0.001012
1567877075.500867,0.260053,11.469452,3.941847,-0.000006,-0.001022
1567877075.501996,0.264192,11.469405,3.941610,-0.000003,-0.001029
1567877075.503125,0.268329,11.469357,3.941373,0.000001,-0.001032
1567877075.504252,0.272455,11.469309,3.941137,0.000004,-0.001033
1567877075.505394,0.276637,11.469260,3.940897,0.000009,-0.001031
1567877075.506486,0.280634,11.469214,3.940671,0.000014,-0.001028
1567877075.507649,0.284891,11.469164,3.940428,0.000018,-0.001026
1567877075.508793,0.289074,11.469114,3.940191,0.000023,-0.001026
1567877075.508862,0.289325,11.469111,3.940176,0.000023,-0.001026
1567877075.509971,0.293381,11.469063,3.939946,0.000029,-0.001028
1567877075.511124,0.297597,11.469010,3.939702,0.000034,-0.001031
1567877075.512279,0.301821,11.468957,3.939458,0.000037,-0.001036
1567877075.513470,0.306175,11.468904,3.939208,0.000040,-0.001040
1567877075.514646,0.310473,11.468850,3.938961,0.000041,-0.001044
1567877075.515799,0.314685,11.468797,3.938720,0.000041,-0.001048
1567877075.516915,0.318757,11.468745,3.938487,0.000041,-0.001051
1567877075.518013,0.322765,11.468693,3.938260,0.000039,-0.001054
1567877075.519379,0.327747,11.468627,3.937976,0.000032,-0.001055
1567877075.519418,0.327887,11.468625,3.937968,0.000031,-0.001055
1567877075.520536,0.331966,11.468572,3.937737,0.000018,-0.001030
1567877075.521632,0.335956,11.468521,3.937507,-0.000006,-0.000965
1567877075.522732,0.339955,11.468471,3.937277,-0.000042,-0.000845
1567877075.523847,0.344012,11.468420,3.937043,-0.000096,-0.000654
1567877075.524968,0.348085,11.468368,3.936808,-0.000173,-0.000382
1567877075.526145,0.352361,11.468313,3.936561,-0.000282,0.000002
1567877075.527324,0.356643,11.468260,3.936314,-0.000424,0.000501
1567877075.528489,0.360868,11.468205,3.936070,-0.000604,0.001119
1567877075.529597,0.364888,11.468154,3.935839,-0.000816,0.001832
1567877075.529706,0.365283,11.468149,3.935816,-0.000841,0.001915
1567877075.530809,0.369283,11.468096,3.935589,-0.001099,0.002768
1567877075.531900,0.373236,11.468048,3.935368,-0.001400,0.003745
1567877075.532984,0.377165,11.468000,3.935149,-0.001749,0.004855
1567877075.534067,0.381085,11.467953,3.934931,-0.002150,0.006106
1567877075.535167,0.385068,11.467904,3.934712,-0.002616,0.007525
1567877075.536259,0.389019,11.467856,3.934496,-0.003141,0.009085
1567877075.537384,0.393089,11.467806,3.934277,-0.003751,0.010855
1567877075.538515,0.397181,11.467755,3.934058,-0.004438,0.012807
1567877075.539629,0.401208,11.467706,3.933843,-0.005193,0.014900
1567877075.540750,0.405258,11.467656,3.933628,-0.006033,0.017176
1567877075.541873,0.409314,11.467606,3.933414,-0.006961,0.019629
1567877075.543052,0.413572,11.467555,3.933191,-0.008027,0.022386
1567877075.544178,0.417635,11.467506,3.932981,-0.009141,0.025198
1567877075.544291,0.418042,11.467501,3.932960,-0.009262,0.025498
1567877075.545420,0.422114,11.467450,3.932752,-0.010482,0.028507
1567877075.546540,0.426149,11.467402,3.932547,-0.011786,0.031659
1567877075.547688,0.430282,11.467354,3.932338,-0.013218,0.035056
1567877075.548906,0.434664,11.467302,3.932120,-0.014842,0.038836
1567877075.550102,0.438969,11.467252,3.931908,-0.016549,0.042731
1567877075.551298,0.443268,11.467202,3.931700,-0.018362,0.046792
1567877075.552446,0.447391,11.467152,3.931502,-0.020205,0.050844
1567877075.553574,0.451439,11.467103,3.931308,-0.022110,0.054962
1567877075.553672,0.451792,11.467099,3.931291,-0.022284,0.055332
1567877075.554855,0.456035,11.467045,3.931089,-0.024386,0.059794
1567877075.555967,0.460029,11.466998,3.930902,-0.026455,0.064115
1567877075.557119,0.464161,11.466947,3.930709,-0.028683,0.068697
1567877075.558319,0.468461,11.466895,3.930507,-0.031089,0.073577
1567877075.559474,0.472599,11.466843,3.930312,-0.033490,0.078373
1567877075.560571,0.476525,11.466794,3.930126,-0.035839,0.083000
1567877075.561665,0.480436,11.466744,3.929940,-0.038242,0.087674
1567877075.562769,0.484386,11.466693,3.929752,-0.040725,0.092446
1567877075.563884,0.488370,11.466641,3.929563,-0.043279,0.097300
1567877075.564981,0.492288,11.466587,3.929377,-0.045836,0.102102
1567877075.566074,0.496189,11.466533,3.929191,-0.048420,0.106901
1567877075.566110,0.496318,11.466532,3.929185,-0.048506,0.107059
1567877075.567231,0.500318,11.466475,3.928993,-0.051188,0.111987
1567877075.568379,0.504413,11.466420,3.928796,-0.053957,0.117025
1567877075.569512,0.508458,11.466363,3.928600,-0.056714,0.121987
1567877075.570626,0.512429,11.466307,3.928406,-0.059437,0.126837
1567877075.571793,0.516588,11.466246,3.928200,-0.062297,0.131884
1567877075.572945,0.520691,11.466184,3.927996,-0.065122,0.136820
1567877075.574059,0.524662,11.466123,3.927795,-0.067856,0.141549
1567877075.575190,0.528685,11.466059,3.927592,-0.070623,0.146286
1567877075.576300,0.532633,11.465994,3.927390,-0.073328,0.150875
1567877075.577405,0.536560,11.465927,3.927187,-0.076005,0.155375
1567877075.578533,0.540569,11.465856,3.926978,-0.078719,0.159898
1567877075.579626,0.544445,11.465786,3.926775,-0.081323,0.164197
1567877075.579654,0.544548,11.465784,3.926770,-0.081392,0.164308
1567877075.580749,0.548430,11.465711,3.926566,-0.083973,0.168534
1567877075.581853,0.552326,11.465637,3.926366,-0.086546,0.172710
1567877075.583043,0.556524,11.465553,3.926148,-0.089282,0.177116
1567877075.584188,0.560561,11.465472,3.925937,-0.091873,0.181255
1567877075.585374,0.564740,11.465387,3.925718,-0.094509,0.185439
1567877075.586542,0.568855,11.465301,3.925501,-0.097054,0.189453
1567877075.587756,0.573126,11.465211,3.925275,-0.099641,0.193510
1567877075.588984,0.577443,11.465119,3.925045,-0.102196,0.197491
1567877075.589078,0.577773,11.465112,3.925028,-0.102386,0.197786
1567877075.590232,0.581829,11.465021,3.924812,-0.104719,0.201402
1567877075.591372,0.585827,11.464927,3.924598,-0.106959,0.204861
1567877075.592556,0.589980,11.464829,3.924376,-0.109224,0.208344
1567877075.593750,0.594161,11.464728,3.924151,-0.111439,0.211737
1567877075.594925,0.598276,11.464624,3.923929,-0.113550,0.214963
1567877075.596134,0.602500,11.464515,3.923699,-0.115649,0.218164
1567877075.597281,0.606505,11.464409,3.923480,-0.117572,0.221090
1567877075.597388,0.606878,11.464399,3.923459,-0.117745,0.221353
1567877075.598511,0.610796,11.464291,3.923243,-0.119556,0.224108
1567877075.599673,0.614847,11.464171,3.923020,-0.121365,0.226860
1567877075.600829,0.618875,11.464049,3.922798,-0.123098,0.229499
1567877075.601975,0.622863,11.463925,3.922577,-0.124750,0.232021
1567877075.603068,0.626665,11.463806,3.922365,-0.126265,0.234345
1567877075.604164,0.630473,11.463684,3.922152,-0.127729,0.236595
1567877075.605262,0.634283,11.463559,3.921937,-0.129142,0.238775
1567877075.606356,0.638079,11.463431,3.921721,-0.130498,0.240876
1567877075.607476,0.641962,11.463297,3.921499,-0.131835,0.242958
1567877075.608619,0.645920,11.463159,3.921272,-0.133147,0.245014
1567877075.609766,0.649890,11.463017,3.921043,-0.134414,0.247011
1567877075.610893,0.653789,11.462874,3.920816,-0.135610,0.248916
1567877075.610945,0.653969,11.462868,3.920805,-0.135664,0.249002
1567877075.612047,0.657775,11.462727,3.920584,-0.136787,0.250808
1567877075.613209,0.661782,11.462567,3.920353,-0.137929,0.252662
1567877075.614328,0.665639,11.462410,3.920129,-0.138990,0.254401
1567877075.615450,0.669500,11.462249,3.919905,-0.140019,0.256101
1567877075.616571,0.673356,11.462085,3.919680,-0.141015,0.257763
1567877075.617668,0.677129,11.461921,3.919459,-0.141961,0.259357
1567877075.618771,0.680915,11.461753,3.919237,-0.142885,0.260929
1567877075.619870,0.684685,11.461583,3.919016,-0.143786,0.262471
1567877075.620977,0.688480,11.461409,3.918793,-0.144673,0.264003
1567877075.622079,0.692251,11.461232,3.918571,-0.145539,0.265508
1567877075.623199,0.696081,11.461049,3.918344,-0.146407,0.267023
1567877075.624344,0.699996,11.460858,3.918112,-0.147284,0.268558
1567877075.625456,0.703795,11.460669,3.917889,-0.148127,0.270036
1567877075.625522,0.704018,11.460657,3.917876,-0.148177,0.270123
1567877075.626654,0.707880,11.460462,3.917649,-0.149029,0.271620
1567877075.627757,0.711641,11.460266,3.917423,-0.149856,0.273073
