1567877034.783763,-1.033280,12.031507,4.637842,-0.001877,0.031436,-0.038027,0.119553
1567877034.784870,-1.026907,12.031578,4.637544,-0.002363,0.032947,-0.040302,0.119656
1567877034.785966,-1.020606,12.031648,4.637247,-0.002844,0.034432,-0.038601,0.120425
1567877034.787056,-1.014343,12.031717,4.636953,-0.003321,0.035894,-0.040425,0.119752
1567877034.788171,-1.007944,12.031786,4.636651,-0.003809,0.037371,-0.039036,0.121111
1567877034.788203,-1.007757,12.031788,4.636643,-0.003823,0.037413,-0.039036,0.121111
1567877034.789320,-1.001353,12.031859,4.636341,-0.004309,0.038872,-0.038673,0.119672
1567877034.790419,-0.995051,12.031930,4.636047,-0.004784,0.040286,-0.041437,0.120128
1567877034.791525,-0.988713,12.032001,4.635751,-0.005257,0.041683,-0.042170,0.118658
1567877034.792631,-0.982380,12.032071,4.635453,-0.005725,0.043051,-0.041874,0.121204
1567877034.793799,-0.975699,12.032144,4.635140,-0.006213,0.044463,-0.040533,0.120286
1567877034.794921,-0.969289,12.032212,4.634839,-0.006674,0.045783,-0.041982,0.120982
1567877034.796040,-0.962892,12.032283,4.634538,-0.007128,0.047066,-0.050027,0.119555
1567877034.797245,-0.956011,12.032357,4.634212,-0.007610,0.048406,-0.040638,0.119003
1567877034.797544,-0.954306,12.032375,4.634131,-0.007728,0.048727,-0.040638,0.119003
1567877034.798821,-0.947020,12.032453,4.633786,-0.008230,0.050087,-0.051311,0.119537
1567877034.799936,-0.940666,12.032521,4.633483,-0.008662,0.051228,-0.051311,0.119537
1567877034.801589,-0.931251,12.032623,4.633033,-0.009294,0.052860,-0.034708,0.120132
1567877034.802714,-0.924856,12.032692,4.632727,-0.009717,0.053910,-0.038513,0.120788
1567877034.802772,-0.924526,12.032695,4.632711,-0.009738,0.053961,-0.038513,0.120788
1567877034.803912,-0.918043,12.032764,4.632400,-0.010161,0.054980,-0.045912,0.120258
1567877034.805030,-0.911698,12.032825,4.632096,-0.010570,0.055935,-0.045327,0.120119
1567877034.806138,-0.905413,12.032884,4.631795,-0.010968,0.056839,-0.048516,0.125156
1567877034.807256,-0.899077,12.032941,4.631491,-0.011363,0.057711,-0.046324,0.120712
1567877034.808395,-0.892625,12.032998,4.631182,-0.011758,0.058560,-0.047072,0.121312
1567877034.809519,-0.886262,12.033054,4.630878,-0.012139,0.059358,-0.046860,0.121140
1567877034.810630,-0.879977,12.033108,4.630576,-0.012509,0.060110,-0.047637,0.120120
1567877034.811729,-0.873764,12.033162,4.630278,-0.012869,0.060821,-0.046078,0.120194
1567877034.812832,-0.867529,12.033214,4.629978,-0.013225,0.061500,-0.048961,0.119828
1567877034.813936,-0.861298,12.033266,4.629679,-0.013577,0.062149,-0.056178,0.119313
1567877034.815044,-0.855042,12.033318,4.629379,-0.013927,0.062771,-0.050344,0.120247
1567877034.816255,-0.848212,12.033372,4.629050,-0.014305,0.063417,-0.047858,0.119930
1567877034.816299,-0.847966,12.033374,4.629038,-0.014318,0.063439,-0.047858,0.119930
1567877034.817408,-0.841717,12.033423,4.628737,-0.014660,0.064000,-0.044193,0.121815
1567877034.818512,-0.835495,12.033474,4.628437,-0.014997,0.064534,-0.053881,0.119719
1567877034.819629,-0.829202,12.033523,4.628133,-0.015335,0.065048,-0.049313,0.118563
1567877034.820761,-0.822829,12.033572,4.627823,-0.015677,0.065545,-0.049310,0.121273
1567877034.821881,-0.816531,12.033620,4.627516,-0.016013,0.066015,-0.050661,0.120070
1567877034.822989,-0.810302,12.033667,4.627212,-0.016346,0.066460,-0.051695,0.119892
1567877034.824125,-0.803918,12.033715,4.626900,-0.016688,0.066896,-0.052181,0.119883
1567877034.825319,-0.797217,12.033763,4.626570,-0.017047,0.067337,-0.051175,0.120230
1567877034.826441,-0.790918,12.033809,4.626261,-0.017385,0.067737,-0.060453,0.119174
1567877034.827554,-0.784681,12.033854,4.625953,-0.017720,0.068122,-0.054668,0.119154
1567877034.828660,-0.778481,12.033896,4.625649,-0.018053,0.068496,-0.053340,0.120480
1567877034.829800,-0.772097,12.033940,4.625335,-0.018396,0.068874,-0.054433,0.121118
1567877034.829865,-0.771733,12.033942,4.625317,-0.018415,0.068895,-0.054433,0.121118
1567877034.830976,-0.765513,12.033984,4.625011,-0.018751,0.069257,-0.065975,0.119852
1567877034.832154,-0.758929,12.034029,4.624690,-0.019109,0.069634,-0.042002,0.119833
1567877034.833259,-0.752753,12.034070,4.624389,-0.019446,0.069984,-0.054340,0.118937
1567877034.834388,-0.746449,12.034110,4.624081,-0.019794,0.070340,-0.055825,0.120556
1567877034.835515,-0.740154,12.034149,4.623772,-0.020144,0.070697,-0.055953,0.120697
1567877034.836652,-0.733814,12.034187,4.623461,-0.020499,0.071058,-0.055695,0.120260
1567877034.837819,-0.727306,12.034225,4.623142,-0.020867,0.071432,-0.064256,0.119047
1567877034.838919,-0.721180,12.034261,4.622842,-0.021217,0.071787,-0.058416,0.119929
1567877034.840022,-0.715040,12.034296,4.622540,-0.021572,0.072146,-0.057699,0.119744
1567877034.841202,-0.708475,12.034331,4.622217,-0.021957,0.072535,-0.058336,0.119791
1567877034.842308,-0.702326,12.034363,4.621914,-0.022323,0.072904,-0.057107,0.121300
1567877034.842340,-0.702148,12.034364,4.621905,-0.022333,0.072915,-0.057107,0.121300
1567877034.843580,-0.695259,12.034397,4.621566,-0.022746,0.073335,-0.063838,0.121310
1567877034.844699,-0.689044,12.034427,4.621274,-0.023121,0.073720,-0.052864,0.119547
1567877034.845806,-0.682898,12.034455,4.620986,-0.023495,0.074108,-0.058745,0.120067
1567877034.846917,-0.676735,12.034482,4.620698,-0.023873,0.074504,-0.060067,0.120245
1567877034.848010,-0.670675,12.034509,4.620413,-0.024248,0.074901,-0.060032,0.119650
1567877034.849212,-0.664018,12.034536,4.620102,-0.024664,0.075343,-0.061861,0.119213
1567877034.850322,-0.657870,12.034561,4.619814,-0.025052,0.075761,-0.059663,0.121046
1567877034.851435,-0.651715,12.034585,4.619524,-0.025444,0.076188,-0.068679,0.118872
1567877034.852591,-0.645325,12.034610,4.619224,-0.025853,0.076639,-0.061946,0.119383
1567877034.853736,-0.638997,12.034632,4.618927,-0.026261,0.077092,-0.062157,0.120095
1567877034.853827,-0.638495,12.034634,4.618904,-0.026294,0.077129,-0.062157,0.120095
1567877034.854939,-0.632354,12.034654,4.618616,-0.026693,0.077576,-0.064255,0.121166
1567877034.856154,-0.625655,12.034673,4.618304,-0.027132,0.078071,-0.061148,0.119364
1567877034.857252,-0.619602,12.034689,4.618023,-0.027531,0.078524,-0.064390,0.121285
1567877034.858350,-0.613553,12.034703,4.617741,-0.027934,0.078982,-0.063079,0.120041
1567877034.859450,-0.607499,12.034715,4.617459,-0.028338,0.079444,-0.065350,0.120534
1567877034.860587,-0.601247,12.034727,4.617166,-0.028758,0.079926,-0.064710,0.120032
1567877034.861694,-0.595158,12.034737,4.616880,-0.029170,0.080401,-0.064887,0.119984
1567877034.862802,-0.589071,12.034746,4.616596,-0.029585,0.080876,-0.064749,0.120005
1567877034.863912,-0.582975,12.034754,4.616311,-0.030004,0.081354,-0.072551,0.118689
1567877034.865042,-0.576773,12.034762,4.616021,-0.030433,0.081842,-0.067248,0.120530
1567877034.866165,-0.570617,12.034768,4.615732,-0.030861,0.082328,-0.067357,0.118957
1567877034.867266,-0.564583,12.034774,4.615448,-0.031282,0.082805,-0.067289,0.119647
1567877034.868357,-0.558606,12.034779,4.615168,-0.031700,0.083277,-0.067566,0.119596
1567877034.868389,-0.558432,12.034779,4.615159,-0.031713,0.083291,-0.067566,0.119596
1567877034.869485,-0.552435,12.034784,4.614877,-0.032134,0.083762,-0.076269,0.119524
1567877034.870582,-0.546435,12.034787,4.614596,-0.032557,0.084233,-0.057122,0.119199
1567877034.871708,-0.540284,12.034791,4.614306,-0.032991,0.084712,-0.071899,0.119802
1567877034.872831,-0.534153,12.034794,4.614018,-0.033423,0.085186,-0.068720,0.118259
1567877034.873957,-0.528013,12.034796,4.613727,-0.033855,0.085657,-0.069291,0.119532
1567877034.875094,-0.521817,12.034796,4.613434,-0.034289,0.086126,-0.071147,0.119297
1567877034.876203,-0.515776,12.034796,4.613147,-0.034711,0.086577,-0.069468,0.120554
1567877034.877327,-0.509658,12.034795,4.612858,-0.035137,0.087027,-0.070829,0.118576
1567877034.878458,-0.503510,12.034794,4.612569,-0.035564,0.087473,-0.076736,0.118552
1567877034.879579,-0.497423,12.034793,4.612283,-0.035986,0.087906,-0.072887,0.118854
1567877034.880711,-0.491274,12.034790,4.611995,-0.036409,0.088336,-0.071705,0.118836
1567877034.881805,-0.485341,12.034785,4.611718,-0.036816,0.088743,-0.071226,0.120157
1567877034.882894,-0.479439,12.034778,4.611441,-0.037217,0.089139,-0.072889,0.120539
1567877034.883996,-0.473468,12.034771,4.611162,-0.037621,0.089532,-0.072004,0.119766
1567877034.884030,-0.473282,12.034770,4.611153,-0.037633,0.089544,-0.072004,0.119766
1567877034.885217,-0.466857,12.034760,4.610853,-0.038065,0.089957,-0.087341,0.120225
1567877034.886324,-0.460862,12.034753,4.610573,-0.038465,0.090332,-0.059268,0.119038
1567877034.887476,-0.454625,12.034745,4.610281,-0.038878,0.090716,-0.067162,0.117033
1567877034.888617,-0.448456,12.034734,4.609991,-0.039285,0.091086,-0.073654,0.118977
1567877034.889718,-0.442509,12.034722,4.609711,-0.039677,0.091435,-0.074808,0.120510
1567877034.890835,-0.436474,12.034709,4.609426,-0.040071,0.091782,-0.075399,0.119461
1567877034.892275,-0.428703,12.034691,4.609057,-0.040574,0.092217,-0.080431,0.118412
1567877034.893363,-0.422834,12.034676,4.608780,-0.040948,0.092536,-0.071799,0.119596
1567877034.893417,-0.422542,12.034675,4.608766,-0.040967,0.092552,-0.071799,0.119596
1567877034.894533,-0.416527,12.034659,4.608482,-0.041348,0.092872,-0.076944,0.119496
1567877034.895640,-0.410558,12.034638,4.608201,-0.041722,0.093181,-0.075421,0.118546
1567877034.896907,-0.403731,12.034612,4.607879,-0.042147,0.093527,-0.072487,0.122812
1567877034.898048,-0.397588,12.034589,4.607589,-0.042524,0.093831,-0.075182,0.118840
1567877034.899169,-0.391559,12.034564,4.607303,-0.042892,0.094122,-0.076816,0.118984
1567877034.900280,-0.385584,12.034539,4.607018,-0.043254,0.094404,-0.078449,0.119664
1567877034.901414,-0.379492,12.034513,4.606729,-0.043620,0.094685,-0.077046,0.118280
1567877034.902550,-0.373392,12.034487,4.606440,-0.043983,0.094962,-0.083218,0.118284
1567877034.903677,-0.367345,12.034459,4.606152,-0.044341,0.095231,-0.077799,0.118659
1567877034.904834,-0.361143,12.034430,4.605855,-0.044707,0.095500,-0.079347,0.119270
1567877034.904943,-0.360561,12.034427,4.605827,-0.044742,0.095525,-0.079347,0.119270
1567877034.906106,-0.354330,12.034395,4.605527,-0.045110,0.095790,-0.083574,0.120502
1567877034.907251,-0.348203,12.034365,4.605235,-0.045470,0.096044,-0.073136,0.118516
1567877034.908424,-0.341933,12.034332,4.604935,-0.045838,0.096298,-0.082539,0.117929
1567877034.909630,-0.335491,12.034298,4.604627,-0.046215,0.096553,-0.079954,0.118769
1567877034.910836,-0.329056,12.034264,4.604320,-0.046594,0.096802,-0.085205,0.118221
1567877034.911960,-0.323063,12.034232,4.604032,-0.046946,0.097031,-0.081232,0.118340
1567877034.913096,-0.317006,12.034196,4.603741,-0.047301,0.097260,-0.081513,0.118319
1567877034.913216,-0.316368,12.034192,4.603710,-0.047338,0.097284,-0.081513,0.118319
1567877034.914360,-0.310277,12.034156,4.603417,-0.047693,0.097514,-0.083580,0.120409
1567877034.915522,-0.304101,12.034118,4.603117,-0.048055,0.097747,-0.078359,0.118417
1567877034.916724,-0.297718,12.034076,4.602808,-0.048429,0.097987,-0.086052,0.119399
1567877034.917913,-0.291406,12.034032,4.602501,-0.048801,0.098223,-0.080642,0.119443
1567877034.919098,-0.285121,12.033986,4.602194,-0.049174,0.098456,-0.087121,0.118129
1567877034.920283,-0.278842,12.033939,4.601888,-0.049548,0.098688,-0.083580,0.119254
1567877034.921384,-0.273006,12.033893,4.601603,-0.049899,0.098901,-0.082438,0.119209
1567877034.922475,-0.267231,12.033848,4.601321,-0.050249,0.099111,-0.080886,0.119300
1567877034.923599,-0.261284,12.033800,4.601030,-0.050613,0.099325,-0.084587,0.118318
1567877034.923704,-0.260729,12.033795,4.601003,-0.050647,0.099345,-0.084587,0.118318
1567877034.924857,-0.254632,12.033744,4.600706,-0.051024,0.099561,-0.087439,0.120089
1567877034.926045,-0.248352,12.033685,4.600400,-0.051415,0.099780,-0.077698,0.118379
1567877034.927249,-0.241988,12.033623,4.600090,-0.051815,0.100000,-0.083786,0.122402
1567877034.928435,-0.235731,12.033563,4.599785,-0.052210,0.100214,-0.089320,0.117984
1567877034.929602,-0.229575,12.033502,4.599485,-0.052601,0.100420,-0.084544,0.117410
1567877034.930823,-0.223136,12.033437,4.599171,-0.053011,0.100633,-0.085902,0.118890
1567877034.930951,-0.222464,12.033430,4.599138,-0.053054,0.100655,-0.085902,0.118890
1567877034.932144,-0.216182,12.033367,4.598830,-0.053456,0.100859,-0.093565,0.118609
1567877034.933314,-0.210027,12.033306,4.598529,-0.053852,0.101055,-0.076038,0.118299
1567877034.934461,-0.203993,12.033246,4.598233,-0.054240,0.101246,-0.087422,0.117295
1567877034.935575,-0.198140,12.033186,4.597948,-0.054618,0.101429,-0.085763,0.118418
1567877034.936693,-0.192270,12.033125,4.597660,-0.054998,0.101611,-0.086578,0.118574
1567877034.937811,-0.186404,12.033062,4.597372,-0.055377,0.101790,-0.091469,0.117950
1567877034.938971,-0.180322,12.032997,4.597073,-0.055770,0.101973,-0.088848,0.119302
1567877034.940143,-0.174176,12.032927,4.596770,-0.056166,0.102155,-0.086894,0.117800
1567877034.940423,-0.172710,12.032910,4.596698,-0.056260,0.102197,-0.086894,0.117800
1567877034.941555,-0.166784,12.032840,4.596405,-0.056640,0.102369,-0.088279,0.122034
1567877034.942662,-0.160988,12.032772,4.596119,-0.057011,0.102535,-0.085748,0.118158
1567877034.943825,-0.154904,12.032700,4.595819,-0.057397,0.102708,-0.087480,0.117379
1567877034.945004,-0.148738,12.032625,4.595514,-0.057786,0.102882,-0.088688,0.118450
1567877034.946150,-0.142753,12.032550,4.595219,-0.058162,0.103050,-0.086682,0.119025
1567877034.947286,-0.136824,12.032476,4.594926,-0.058533,0.103215,-0.093548,0.117849
1567877034.948414,-0.130935,12.032400,4.594636,-0.058900,0.103378,-0.091120,0.118356
1567877034.949566,-0.124929,12.032321,4.594340,-0.059271,0.103542,-0.089144,0.118569
1567877034.950683,-0.119110,12.032244,4.594054,-0.059628,0.103701,-0.090508,0.119153
1567877034.950715,-0.118947,12.032242,4.594046,-0.059638,0.103705,-0.090508,0.119153
1567877034.951896,-0.112796,12.032158,4.593743,-0.060014,0.103871,-0.082779,0.119715
1567877034.953019,-0.106948,12.032074,4.593461,-0.060368,0.104028,-0.097785,0.117461
1567877034.954172,-0.100945,12.031985,4.593170,-0.060731,0.104187,-0.085526,0.121744
1567877034.955328,-0.094933,12.031897,4.592877,-0.061091,0.104345,-0.091674,0.118462
1567877034.956490,-0.088892,12.031809,4.592585,-0.061452,0.104502,-0.091019,0.117624
1567877034.957655,-0.082837,12.031718,4.592290,-0.061810,0.104658,-0.095770,0.117743
1567877034.958842,-0.076677,12.031624,4.591990,-0.062172,0.104816,-0.091565,0.118900
1567877034.960006,-0.070641,12.031530,4.591697,-0.062523,0.104968,-0.092737,0.118880
1567877034.960035,-0.070492,12.031527,4.591690,-0.062532,0.104972,-0.092737,0.118880
1567877034.961207,-0.064416,12.031430,4.591393,-0.062883,0.105124,-0.121653,0.119547
1567877034.962370,-0.058391,12.031329,4.591096,-0.063228,0.105272,-0.063895,0.118843
1567877034.963573,-0.052166,12.031224,4.590789,-0.063581,0.105422,-0.092523,0.119846
1567877034.964742,-0.046116,12.031122,4.590491,-0.063921,0.105565,-0.091916,0.118612
1567877034.965930,-0.039980,12.031015,4.590189,-0.064264,0.105707,-0.094149,0.117815
1567877034.967094,-0.033968,12.030909,4.589892,-0.064597,0.105843,-0.097665,0.117615
1567877034.968260,-0.027952,12.030801,4.589593,-0.064927,0.105979,-0.095606,0.118669
1567877034.968437,-0.027037,12.030784,4.589548,-0.064977,0.106000,-0.095606,0.118669
1567877034.969643,-0.020820,12.030669,4.589239,-0.065313,0.106138,-0.093439,0.120736
1567877034.970854,-0.014583,12.030547,4.588929,-0.065647,0.106277,-0.092827,0.117660
1567877034.972015,-0.008606,12.030429,4.588631,-0.065964,0.106409,-0.096061,0.121274
1567877034.973176,-0.002629,12.030308,4.588331,-0.066278,0.106542,-0.095123,0.118295
1567877034.974370,0.003508,12.030182,4.588023,-0.066599,0.106677,-0.099076,0.117479
1567877034.975571,0.009679,12.030054,4.587713,-0.066918,0.106813,-0.095861,0.118291
1567877034.976732,0.015633,12.029928,4.587413,-0.067224,0.106945,-0.095379,0.118605
1567877034.976845,0.016212,12.029916,4.587383,-0.067253,0.106957,-0.095379,0.118605
1567877034.977986,0.022068,12.029791,4.587088,-0.067552,0.107087,-0.095932,0.118668
1567877034.979102,0.027790,12.029674,4.586798,-0.067843,0.107214,-0.097045,0.117317
1567877034.980221,0.033519,12.029554,4.586508,-0.068132,0.107342,-0.095011,0.114854
1567877034.981347,0.039283,12.029434,4.586215,-0.068421,0.107473,-0.097594,0.118323
1567877034.982470,0.045029,12.029313,4.585924,-0.068709,0.107607,-0.096547,0.117444
1567877034.983566,0.050633,12.029194,4.585640,-0.068987,0.107737,-0.097397,0.117756
1567877034.984658,0.056208,12.029075,4.585357,-0.069262,0.107867,-0.097776,0.118415
1567877034.985752,0.061793,12.028955,4.585072,-0.069537,0.107996,-0.101279,0.117451
1567877034.986857,0.067429,12.028832,4.584785,-0.069814,0.108128,-0.097649,0.118325
1567877034.988001,0.073263,12.028705,4.584487,-0.070099,0.108265,-0.099725,0.118415
1567877034.989145,0.079091,12.028576,4.584190,-0.070382,0.108402,-0.096713,0.117512
1567877034.989251,0.079633,12.028564,4.584162,-0.070408,0.108415,-0.096713,0.117512
1567877034.990412,0.085545,12.028432,4.583860,-0.070692,0.108554,-0.103278,0.118739
1567877034.991582,0.091501,12.028302,4.583553,-0.070977,0.108693,-0.093123,0.117579
1567877034.992765,0.097519,12.028169,4.583241,-0.071265,0.108832,-0.097043,0.115296
1567877034.993927,0.103424,12.028038,4.582935,-0.071546,0.108968,-0.099581,0.118466
1567877034.995080,0.109275,12.027907,4.582633,-0.071825,0.109102,-0.100450,0.117237
1567877034.996181,0.114860,12.027781,4.582344,-0.072092,0.109230,-0.103188,0.117423
1567877034.997351,0.120795,12.027646,4.582037,-0.072377,0.109363,-0.101167,0.118403
1567877034.998463,0.126428,12.027517,4.581748,-0.072646,0.109487,-0.099074,0.118277
1567877034.999629,0.132327,12.027379,4.581445,-0.072928,0.109614,-0.101286,0.117531
1567877034.999753,0.132954,12.027364,4.581412,-0.072958,0.109627,-0.101286,0.117531
1567877035.000934,0.138930,12.027222,4.581104,-0.073244,0.109753,-0.103110,0.120435
1567877035.002089,0.144775,12.027080,4.580801,-0.073526,0.109872,-0.097241,0.117361
1567877035.003253,0.150655,12.026936,4.580497,-0.073812,0.109990,-0.100155,0.118778
1567877035.004421,0.156559,12.026790,4.580190,-0.074103,0.110107,-0.101276,0.118646
1567877035.005548,0.162248,12.026648,4.579894,-0.074387,0.110221,-0.104860,0.117320
1567877035.006678,0.167950,12.026504,4.579595,-0.074675,0.110333,-0.101996,0.118192
1567877035.007862,0.173922,12.026352,4.579283,-0.074979,0.110449,-0.101473,0.118088
1567877035.009007,0.179688,12.026204,4.578980,-0.075273,0.110560,-0.101402,0.117546
1567877035.009093,0.180122,12.026193,4.578957,-0.075295,0.110569,-0.101402,0.117546
1567877035.010185,0.185623,12.026051,4.578667,-0.075579,0.110673,-0.102326,0.118581
1567877035.011318,0.191319,12.025901,4.578367,-0.075873,0.110780,-0.104221,0.117041
1567877035.012498,0.197249,12.025743,4.578054,-0.076181,0.110890,-0.103719,0.118808
1567877035.013643,0.202999,12.025589,4.577752,-0.076480,0.110993,-0.104667,0.118458
1567877035.014840,0.208999,12.025426,4.577439,-0.076791,0.111099,-0.105070,0.117842
1567877035.016034,0.214986,12.025263,4.577128,-0.077102,0.111202,-0.106563,0.117231
1567877035.017133,0.220489,12.025112,4.576843,-0.077390,0.111296,-0.103694,0.116907
1567877035.018319,0.226424,12.024947,4.576535,-0.077699,0.111395,-0.103105,0.118712
1567877035.018418,0.226920,12.024933,4.576510,-0.077725,0.111403,-0.103105,0.118712
1567877035.019556,0.232611,12.024774,4.576215,-0.078022,0.111496,-0.111645,0.118051
1567877035.020659,0.238123,12.024620,4.575927,-0.078310,0.111582,-0.097895,0.117370
1567877035.021795,0.243795,12.024460,4.575629,-0.078607,0.111667,-0.105219,0.116591
1567877035.022891,0.249265,12.024304,4.575342,-0.078894,0.111746,-0.102830,0.118191
1567877035.023989,0.254738,12.024147,4.575055,-0.079181,0.111823,-0.106926,0.118103
1567877035.025129,0.260419,12.023985,4.574759,-0.079481,0.111901,-0.105201,0.117424
1567877035.026231,0.265911,12.023827,4.574472,-0.079772,0.111974,-0.104312,0.116798
1567877035.027358,0.271519,12.023665,4.574179,-0.080070,0.112046,-0.105604,0.117074
1567877035.028488,0.277142,12.023501,4.573886,-0.080369,0.112117,-0.108636,0.117182
1567877035.029620,0.282769,12.023335,4.573592,-0.080669,0.112185,-0.105225,0.117916
1567877035.030727,0.288267,12.023173,4.573305,-0.080963,0.112247,-0.108222,0.118422
1567877035.031857,0.293874,12.023004,4.573012,-0.081264,0.112308,-0.105506,0.116771
1567877035.032987,0.299477,12.022834,4.572720,-0.081566,0.112363,-0.107198,0.118596
1567877035.033021,0.299646,12.022829,4.572711,-0.081575,0.112364,-0.107198,0.118596
1567877035.034144,0.305211,12.022658,4.572419,-0.081874,0.112413,-0.128779,0.118666
1567877035.035275,0.310807,12.022483,4.572129,-0.082174,0.112457,-0.085684,0.118081
1567877035.036411,0.316425,12.022306,4.571835,-0.082476,0.112498,-0.109617,0.118724
1567877035.037544,0.322028,12.022129,4.571543,-0.082776,0.112537,-0.106183,0.117401
1567877035.038656,0.327524,12.021953,4.571255,-0.083072,0.112571,-0.106767,0.117496
1567877035.039755,0.332951,12.021778,4.570971,-0.083362,0.112602,-0.107980,0.118067
1567877035.041162,0.339891,12.021552,4.570607,-0.083730,0.112640,-0.110564,0.117063
1567877035.041521,0.341661,12.021494,4.570514,-0.083824,0.112649,-0.110564,0.117063
1567877035.042757,0.347755,12.021294,4.570193,-0.084147,0.112679,-0.107373,0.118684
1567877035.044139,0.354558,12.021072,4.569834,-0.084505,0.112712,-0.107433,0.117115
1567877035.045252,0.360032,12.020890,4.569545,-0.084792,0.112737,-0.111184,0.117053
1567877035.046358,0.365471,12.020707,4.569257,-0.085076,0.112763,-0.110199,0.118882
1567877035.047497,0.371062,12.020519,4.568960,-0.085369,0.112790,-0.109499,0.117649
1567877035.047618,0.371657,12.020499,4.568929,-0.085400,0.112793,-0.109499,0.117649
1567877035.048770,0.377311,12.020306,4.568628,-0.085694,0.112822,-0.110027,0.118529
1567877035.049936,0.383031,12.020114,4.568329,-0.085990,0.112855,-0.108772,0.116728
1567877035.051147,0.388966,12.019914,4.568018,-0.086296,0.112892,-0.108096,0.114939
1567877035.052334,0.394776,12.019716,4.567714,-0.086594,0.112931,-0.110479,0.117560
1567877035.053490,0.400434,12.019522,4.567419,-0.086884,0.112971,-0.112436,0.117019
1567877035.054619,0.405955,12.019331,4.567131,-0.087166,0.113015,-0.111051,0.117782
1567877035.055759,0.411527,12.019135,4.566838,-0.087452,0.113062,-0.109426,0.117997
