counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y,    ctrl.cmd.phi,    ctrl.cmd.theta
2767,-757,-466,-7571,344,1078,-185,-0.002174,-0.385977,-1.368543,0.117920,0.277588,-0.051025,-3.367188,1.636719,-1.500000,4912,-184,-691,175,7287,7687,8139,8184,1.269330,0.000892,0.001221,-0.383789
2768,-3896,514,-9756,-30,-418,-91,-0.002108,-0.386043,-1.368556,0.026611,-0.087646,-0.028076,-3.367188,1.636719,-1.500000,4912,-137,-460,177,7243,7629,8040,8115,1.274570,0.000887,0.001221,-0.383789
2769,-1412,-17,-7839,-196,-1399,248,-0.002241,-0.386702,-1.368452,-0.013916,-0.327148,0.054688,-3.367188,1.636719,-1.500000,4912,-116,-290,163,7179,7626,8030,8064,1.279819,0.000881,0.001221,-0.383789
2770,570,-119,-5970,316,61,76,-0.002043,-0.386636,-1.368438,0.111084,0.029297,0.012695,-3.367188,1.636719,-1.500000,4913,-192,-515,158,7194,7587,8007,8042,1.285078,0.000875,0.001221,-0.383789
2771,-757,119,-8905,440,778,-226,-0.001647,-0.386241,-1.368594,0.141357,0.204346,-0.061035,-3.367188,1.636719,-1.500000,4912,-218,-639,165,7152,7552,7971,8002,1.290346,0.000870,0.001221,-0.383789
2772,-3631,373,-9459,-156,-1015,-39,-0.001582,-0.386570,-1.368581,-0.004150,-0.233398,-0.015381,-3.367188,1.636719,-1.500000,4912,-138,-349,166,7105,7500,7932,7991,1.295624,0.000864,0.001465,-0.383789
2773,-2799,165,-7680,-102,-1630,259,-0.001648,-0.387361,-1.368463,0.009033,-0.383545,0.057373,-3.367188,1.636719,-1.500000,4912,-146,-227,153,7101,7486,7913,7954,1.300912,0.000858,0.001465,-0.383789
2774,341,-126,-4767,416,-165,135,-0.001450,-0.387361,-1.368437,0.135498,-0.025879,0.027100,-3.367188,1.636719,-1.500000,4913,-221,-445,145,7097,7499,7894,7928,1.306210,0.000852,0.001465,-0.383789
2775,177,261,-8538,459,577,-204,-0.001121,-0.387098,-1.368592,0.145996,0.155273,-0.055664,-3.367188,1.636719,-1.500000,4913,-236,-568,152,7068,7480,7863,7912,1.311517,0.000846,0.001465,-0.383789
2776,-2715,175,-10174,-95,-882,0,-0.001055,-0.387427,-1.368514,0.010742,-0.200928,-0.005859,-3.367188,1.636719,-1.500000,4913,-162,-333,151,7042,7445,7841,7892,1.316834,0.000840,0.001465,-0.383789
2777,-1685,-31,-7058,-54,-1220,311,-0.001121,-0.387955,-1.368410,0.020752,-0.283447,0.070068,-3.359375,1.519531,-1.539062,4914,-167,-265,135,7054,7445,7868,7860,1.322160,0.000835,0.001465,-0.383789
2778,44,-195,-4641,538,318,98,-0.000857,-0.387757,-1.368268,0.165283,0.092041,0.018066,-3.359375,1.519531,-1.539062,4914,-254,-509,128,7037,7446,7848,7848,1.327496,0.000829,0.001465,-0.383789
2779,-757,234,-8197,311,703,-126,-0.000527,-0.387427,-1.368410,0.109863,0.186035,-0.036621,-3.359375,1.519531,-1.539062,4914,-228,-585,130,7055,7441,7840,7826,1.332842,0.000823,0.001465,-0.383789
2780,-3488,305,-10527,-274,-858,58,-0.000659,-0.387757,-1.368332,-0.032959,-0.195068,0.008301,-3.359375,1.519531,-1.539062,4914,-146,-337,125,7033,7439,7824,7793,1.338198,0.000817,0.001465,-0.383789
2781,-1323,-363,-6420,-117,-924,261,-0.000659,-0.388153,-1.368241,0.005371,-0.211182,0.057861,-3.359375,1.519531,-1.539062,4914,-164,-317,110,7039,7441,7824,7798,1.343563,0.000811,0.001465,-0.383789
2782,-543,-270,-4590,403,433,8,-0.000396,-0.388021,-1.368254,0.132324,0.120117,-0.003906,-3.359375,1.519531,-1.539062,4915,-236,-534,106,7046,7441,7829,7792,1.348937,0.000805,0.001465,-0.383789
2783,-1608,324,-8852,63,104,-255,-0.000330,-0.387889,-1.368332,0.049316,0.039795,-0.068115,-3.359375,1.519531,-1.539062,4914,-191,-487,114,7031,7438,7825,7776,1.354322,0.000799,0.001465,-0.383789
2784,-2895,341,-11584,-438,-1200,-2,-0.000330,-0.388350,-1.368370,-0.072998,-0.278564,-0.006348,-3.359375,1.519531,-1.539062,4914,-117,-270,111,7032,7423,7823,7755,1.359715,0.000793,0.001465,-0.383789
2785,-339,-751,-5881,-363,-948,135,-0.000462,-0.388812,-1.368317,-0.054688,-0.217041,0.027100,-3.359375,1.519531,-1.539062,4915,-118,-292,103,7041,7430,7831,7758,1.365119,0.000787,0.001465,-0.383789
2786,-408,-129,-4788,135,296,-39,-0.000330,-0.388680,-1.368331,0.066895,0.086670,-0.015381,-3.359375,1.519531,-1.539062,4916,-184,-487,103,7042,7434,7835,7754,1.370532,0.000781,0.001465,-0.383789
2787,-1690,612,-9048,43,111,-198,-0.000264,-0.388614,-1.368408,0.044434,0.041504,-0.054199,-3.359375,1.519531,-1.539062,4915,-171,-463,110,7033,7433,7825,7757,1.375955,0.000775,0.001465,-0.383789
2788,-1830,117,-11584,-529,-937,-2,-0.000396,-0.388878,-1.368460,-0.095215,-0.214355,-0.006348,-3.359375,1.519531,-1.539062,4915,-87,-292,108,7055,7431,7823,7743,1.381387,0.000769,0.001465,-0.383789
2789,31,-893,-5540,-342,-444,185,-0.000528,-0.388944,-1.368498,-0.049561,-0.093994,0.039307,-3.359375,1.519531,-1.539062,4916,-106,-365,99,7054,7434,7846,7728,1.386829,0.000764,0.001465,-0.383789
2790,-1075,-151,-4196,189,645,21,-0.000396,-0.388746,-1.368473,0.080078,0.171875,-0.000732,-3.359375,1.519531,-1.539062,4916,-179,-546,96,7062,7420,7847,7727,1.392281,0.000758,0.001465,-0.383789
2791,-3033,973,-9004,-28,-209,-178,-0.000264,-0.388746,-1.368473,0.027100,-0.036621,-0.049316,-3.359375,1.519531,-1.539062,4915,-151,-415,101,7065,7419,7840,7740,1.397742,0.000752,0.001465,-0.383789
2792,-1412,-29,-11458,-525,-1111,17,-0.000462,-0.389142,-1.368549,-0.094238,-0.256836,-0.001709,-3.359375,1.519531,-1.539062,4915,-79,-262,99,7050,7422,7832,7737,1.403212,0.000746,0.001465,-0.383789
2793,524,-600,-5487,-446,50,198,-0.000594,-0.389142,-1.368549,-0.074951,0.026611,0.042480,-3.359375,1.519531,-1.539062,4916,-84,-443,88,7070,7423,7827,7720,1.408693,0.000740,0.001709,-0.383789
2794,-1579,14,-4170,137,697,-54,-0.000528,-0.388878,-1.368576,0.067383,0.184570,-0.019043,-3.359375,1.519531,-1.539062,4916,-164,-555,88,7079,7410,7824,7751,1.414183,0.000734,0.001709,-0.383789
2795,-3119,700,-8743,-220,-625,-146,-0.000528,-0.388944,-1.368511,-0.019775,-0.138184,-0.041504,-3.359375,1.406250,-1.578125,4916,-115,-346,92,7090,7411,7827,7740,1.419682,0.000728,0.001709,-0.383789
2796,-2969,9,-10996,-444,-1266,45,-0.000660,-0.389472,-1.368471,-0.074463,-0.294678,0.005127,-3.359375,1.406250,-1.578125,4916,-82,-227,88,7092,7396,7818,7749,1.425191,0.000723,0.001709,-0.383789
2797,723,-346,-8448,-333,93,200,-0.000726,-0.389472,-1.368407,-0.047363,0.037109,0.042969,-3.359375,1.406250,-1.578125,4916,-93,-436,77,7107,7404,7822,7747,1.430709,0.000717,0.001709,-0.383789
2798,-674,131,-5729,41,884,-17,-0.000726,-0.389010,-1.368485,0.043945,0.230225,-0.010010,-3.359375,1.406250,-1.578125,4916,-145,-574,75,7107,7411,7827,7739,1.436237,0.000711,0.001465,-0.383789
2799,-3281,270,-6717,-124,-462,-259,-0.000594,-0.389142,-1.368549,0.003662,-0.098389,-0.069092,-3.359375,1.406250,-1.578125,4916,-125,-364,83,7135,7392,7820,7764,1.441775,0.000705,0.001709,-0.383789
2800,-1820,207,-11847,-571,-958,30,-0.000792,-0.389538,-1.368536,-0.105469,-0.219482,0.001465,-3.359375,1.406250,-1.578125,4916,-60,-276,80,7132,7406,7818,7768,1.447322,0.000699,0.001709,-0.383789
2801,1318,-75,-7305,-492,710,202,-0.000990,-0.389208,-1.368549,-0.086182,0.187744,0.043457,-3.359375,1.406250,-1.578125,4917,-65,-546,69,7132,7387,7822,7749,1.452878,0.000693,0.001709,-0.383789
2802,-1141,-102,-4334,-126,1052,-170,-0.001055,-0.388680,-1.368524,0.003174,0.271240,-0.047363,-3.359375,1.406250,-1.578125,4916,-113,-619,74,7130,7405,7822,7772,1.458444,0.000687,0.001709,-0.383789
2803,-3891,466,-7612,-318,-686,-222,-0.001055,-0.388878,-1.368654,-0.043701,-0.153076,-0.060059,-3.359375,1.406250,-1.578125,4915,-85,-346,82,7149,7377,7820,7781,1.464020,0.000682,0.001709,-0.383789
2804,-1330,-192,-11596,-525,-738,143,-0.001187,-0.389274,-1.368549,-0.094238,-0.165771,0.029053,-3.359375,1.406250,-1.578125,4916,-53,-327,75,7144,7401,7824,7772,1.469605,0.000676,0.001709,-0.383789
2805,1298,-283,-6285,-335,1098,213,-0.001385,-0.388746,-1.368589,-0.047852,0.282471,0.046143,-3.359375,1.406250,-1.578125,4916,-76,-626,63,7136,7379,7824,7776,1.475199,0.000670,0.001709,-0.383789
2806,-1911,-39,-4140,4,974,-185,-0.001253,-0.388218,-1.368642,0.034912,0.252197,-0.051025,-3.359375,1.406250,-1.578125,4915,-125,-625,69,7147,7363,7830,7795,1.480803,0.000664,0.001709,-0.383789
2807,-4041,417,-8673,-150,-527,-213,-0.001187,-0.388284,-1.368758,-0.002686,-0.114258,-0.057861,-3.359375,1.406250,-1.578125,4915,-107,-390,76,7142,7377,7823,7780,1.486416,0.000658,0.001709,-0.383789
2808,-575,-65,-12563,-392,-1111,139,-0.001319,-0.388746,-1.368667,-0.061768,-0.256836,0.028076,-3.359375,1.406250,-1.578125,4915,-71,-279,69,7135,7376,7826,7790,1.492039,0.000652,0.001953,-0.383789
2809,1813,-14,-6444,-305,1013,261,-0.001385,-0.388284,-1.368693,-0.040527,0.261719,0.057861,-3.359375,1.406250,-1.578125,4915,-82,-618,55,7161,7357,7855,7805,1.497671,0.000646,0.001953,-0.383789
2810,-2479,70,-3664,-50,1312,-152,-0.001385,-0.387625,-1.368682,0.021729,0.334717,-0.042969,-3.359375,1.406250,-1.578125,4915,-119,-685,59,7146,7364,7852,7811,1.503312,0.000639,0.001953,-0.383789
2811,-5104,-100,-8692,-202,-930,-263,-0.001319,-0.387823,-1.368798,-0.015381,-0.212646,-0.070068,-3.359375,1.406250,-1.578125,4914,-99,-327,69,7133,7332,7843,7816,1.508963,0.000633,0.001953,-0.383789
2812,-199,-385,-12164,-298,-1222,89,-0.001451,-0.388416,-1.368758,-0.038818,-0.283936,0.015869,-3.347656,1.296875,-1.609375,4914,-86,-258,63,7130,7352,7839,7817,1.514623,0.000627,0.001953,-0.383789
2813,1776,339,-7682,-141,1290,187,-0.001451,-0.387889,-1.368668,-0.000488,0.329346,0.039795,-3.347656,1.296875,-1.609375,4915,-108,-660,53,7158,7346,7872,7820,1.520292,0.000621,0.001953,-0.383789
2814,-2162,405,-4010,-54,1499,-250,-0.001384,-0.387032,-1.368799,0.020752,0.380371,-0.066895,-3.347656,1.296875,-1.609375,4914,-122,-717,62,7145,7347,7866,7853,1.525971,0.000615,0.001953,-0.383789
2815,-5018,-302,-8692,-250,-1011,-326,-0.001318,-0.387427,-1.368915,-0.027100,-0.232422,-0.085449,-3.347656,1.296875,-1.609375,4913,-95,-317,76,7130,7328,7852,7818,1.531659,0.000608,0.001953,-0.383789
2816,248,-702,-10051,-189,-1041,45,-0.001319,-0.387757,-1.369005,-0.012207,-0.239746,0.005127,-3.347656,1.296875,-1.609375,4914,-103,-293,74,7126,7342,7875,7843,1.537357,0.000602,0.002197,-0.383789
2817,1476,646,-7868,132,1434,41,-0.001253,-0.387098,-1.368980,0.066162,0.364502,0.004150,-3.347656,1.296875,-1.609375,4914,-151,-692,73,7153,7339,7891,7835,1.543063,0.000596,0.002197,-0.383789
2818,-322,109,-4716,78,1689,-246,-0.001120,-0.386307,-1.369110,0.052979,0.426758,-0.065918,-3.347656,1.296875,-1.609375,4913,-148,-760,84,7141,7339,7885,7838,1.548779,0.000589,0.002197,-0.383789
2819,-5407,380,-7658,-248,-852,-396,-0.001055,-0.386636,-1.369253,-0.026611,-0.193604,-0.102539,-3.347656,1.296875,-1.609375,4912,-105,-359,103,7130,7324,7887,7833,1.554504,0.000583,0.002197,-0.383789
2820,-2553,-317,-11514,-163,-1754,-39,-0.001055,-0.387427,-1.369367,-0.005859,-0.413818,-0.015381,-3.347656,1.296875,-1.609375,4912,-114,-185,107,7123,7310,7879,7831,1.560239,0.000576,0.002441,-0.383789
2821,2243,-34,-8134,82,852,100,-0.000923,-0.387098,-1.369278,0.053955,0.222412,0.018555,-3.347656,1.296875,-1.609375,4914,-149,-591,106,7123,7339,7902,7828,1.565982,0.000570,0.002441,-0.383789
2822,127,383,-4735,-76,1691,-137,-0.000923,-0.386175,-1.369344,0.015381,0.427246,-0.039307,-3.347656,1.296875,-1.609375,4913,-128,-744,114,7113,7327,7913,7833,1.571735,0.000563,0.002441,-0.383789
2823,-5414,36,-6688,-420,-847,-165,-0.000988,-0.386439,-1.369395,-0.068604,-0.192383,-0.046143,-3.347656,1.296875,-1.609375,4912,-77,-342,123,7081,7331,7882,7832,1.577497,0.000557,0.002441,-0.383789
2824,-1687,-861,-10571,-19,-1248,150,-0.000989,-0.386966,-1.369342,0.029297,-0.290283,0.030762,-3.347656,1.296875,-1.609375,4912,-131,-259,118,7099,7326,7901,7827,1.583268,0.000550,0.002441,-0.383789
2825,1739,-87,-8917,316,1427,163,-0.000791,-0.386307,-1.369408,0.111084,0.362793,0.033936,-3.347656,1.296875,-1.609375,4913,-182,-690,112,7098,7340,7926,7825,1.589049,0.000544,0.002441,-0.383789
2826,-747,702,-6613,-4,1665,-128,-0.000659,-0.385450,-1.369396,0.032959,0.420898,-0.037109,-3.347656,1.296875,-1.609375,4912,-141,-755,117,7099,7329,7916,7846,1.594838,0.000537,0.002441,-0.383789
2827,-5097,117,-8434,-466,-982,-56,-0.000857,-0.385780,-1.369434,-0.079834,-0.225342,-0.019531,-3.347656,1.296875,-1.609375,4911,-75,-336,119,7094,7338,7894,7846,1.600637,0.000531,0.002441,-0.383789
2828,-460,-1364,-8896,-220,-1111,159,-0.000857,-0.386307,-1.369357,-0.019775,-0.256836,0.032959,-3.347656,1.296875,-1.609375,4911,-104,-295,112,7066,7333,7901,7842,1.606444,0.000524,0.002686,-0.383789
2829,519,-43,-8204,289,1750,28,-0.000593,-0.385450,-1.369345,0.104492,0.441650,0.000977,-3.359375,1.179688,-1.636719,4912,-176,-755,109,7083,7346,7927,7837,1.612261,0.000517,0.002686,-0.383057
2830,-1913,1141,-8105,-30,1567,-146,-0.000593,-0.384594,-1.369398,0.026611,0.396973,-0.041504,-3.359375,1.179688,-1.636719,4911,-134,-700,114,7086,7335,7925,7835,1.618087,0.000511,0.002686,-0.371582
2831,-4568,200,-9952,-808,-865,-119,-0.000922,-0.384989,-1.369449,-0.163330,-0.196777,-0.034912,-3.359375,1.179688,-1.636719,4910,-19,-260,119,7075,7345,7889,7866,1.623922,0.000504,0.002686,-0.360107
2832,22,-1688,-6850,-483,-719,56,-0.001054,-0.385253,-1.369371,-0.083984,-0.161133,0.007812,-3.359375,1.179688,-1.636719,4910,-54,-212,116,7057,7336,7917,7855,1.629767,0.000497,0.002686,-0.348633
2833,100,-24,-7501,67,1349,-141,-0.000856,-0.384594,-1.369540,0.050293,0.343750,-0.040283,-3.359375,1.179688,-1.636719,4910,-126,-489,122,7088,7354,7919,7848,1.635620,0.000490,0.002686,-0.337158
2834,-2440,1378,-8719,-237,1124,-265,-0.000856,-0.384002,-1.369708,-0.023926,0.288818,-0.070557,-3.359375,1.179688,-1.636719,4910,-83,-417,135,7087,7341,7929,7872,1.641482,0.000484,0.002686,-0.325684
2835,-3426,139,-10102,-880,-893,-41,-0.001251,-0.384265,-1.369695,-0.180908,-0.203613,-0.015869,-3.359375,1.179688,-1.636719,4909,16,-37,138,7091,7348,7906,7854,1.647353,0.000477,0.002930,-0.314453
2836,723,-1564,-6239,-357,-165,89,-0.001317,-0.384397,-1.369631,-0.053223,-0.025879,0.015869,-3.359375,1.179688,-1.636719,4909,-48,-85,136,7099,7341,7915,7849,1.653233,0.000470,0.002930,-0.302979
2837,-250,-217,-6809,213,1577,-170,-0.001185,-0.383607,-1.369761,0.085938,0.399414,-0.047363,-3.359375,1.179688,-1.636719,4909,-128,-318,145,7109,7376,7908,7843,1.659122,0.000463,0.002930,-0.291504
2838,-3559,1344,-8069,-189,575,-156,-0.001119,-0.383278,-1.369838,-0.012207,0.154785,-0.043945,-3.359375,1.179688,-1.636719,4908,-75,-113,154,7141,7366,7902,7835,1.665020,0.000456,0.002930,-0.280029
2839,-2489,414,-9792,-621,-1076,165,-0.001316,-0.383673,-1.369696,-0.117676,-0.248291,0.034424,-3.359375,1.179688,-1.636719,4908,-13,217,148,7139,7397,7867,7829,1.670927,0.000449,0.002930,-0.268555
2840,68,-683,-7273,-307,-154,255,-0.001448,-0.383738,-1.369696,-0.041016,-0.023193,0.056396,-3.359375,1.179688,-1.636719,4908,-53,146,138,7171,7412,7853,7780,1.676843,0.000442,0.002930,-0.257080
2841,359,-395,-7090,274,1680,-43,-0.001316,-0.382949,-1.369684,0.100830,0.424561,-0.016357,-3.359375,1.179688,-1.636719,4908,-136,-97,139,7200,7437,7829,7788,1.682768,0.000435,0.002930,-0.245605
2842,-2698,714,-7670,-117,943,-189,-0.001250,-0.382357,-1.369788,0.005371,0.244629,-0.052002,-3.359375,1.179688,-1.636719,4907,-87,62,147,7235,7449,7787,7752,1.688701,0.000428,0.002930,-0.234131
2843,-3707,827,-9860,-516,-547,257,-0.001382,-0.382488,-1.369788,-0.092041,-0.119141,0.056885,-3.359375,1.179688,-1.636719,4906,-30,360,136,7251,7493,7748,7733,1.694644,0.000421,0.003174,-0.222656
2844,728,-897,-6705,-156,653,320,-0.001513,-0.382291,-1.369595,-0.004150,0.173828,0.072266,-3.359375,1.179688,-1.636719,4907,-79,233,120,7306,7520,7751,7704,1.700595,0.000414,0.003174,-0.211182
2845,103,-610,-7641,409,2286,-41,-0.001315,-0.381173,-1.369623,0.133789,0.572510,-0.015869,-3.359375,1.179688,-1.636719,4906,-162,11,119,7333,7546,7701,7689,1.706555,0.000406,0.003174,-0.199707
2846,-3513,710,-7257,-143,1115,-159,-0.001249,-0.380647,-1.369662,-0.000977,0.286621,-0.044678,-3.347656,1.046875,-1.667969,4905,-90,237,124,7358,7567,7674,7669,1.712524,0.000399,0.003174,-0.188477
2847,-4216,763,-10406,-311,-278,178,-0.001315,-0.380647,-1.369533,-0.041992,-0.053467,0.037598,-3.347656,1.046875,-1.667969,4904,-68,526,114,7384,7629,7607,7617,1.718502,0.000392,0.003174,-0.177002
2848,1070,-1015,-6297,-74,1283,213,-0.001315,-0.380121,-1.369457,0.015869,0.327637,0.046143,-3.347656,1.046875,-1.667969,4904,-99,340,102,7433,7642,7608,7576,1.724488,0.000384,0.003174,-0.165527
2849,420,-544,-8236,370,2990,-209,-0.001051,-0.378610,-1.369575,0.124268,0.744385,-0.056885,-3.347656,1.046875,-1.667969,4903,-166,105,109,7461,7684,7569,7552,1.730484,0.000377,0.003174,-0.154053
2850,-3412,856,-6662,-324,1795,-217,-0.001116,-0.377690,-1.369641,-0.045166,0.452637,-0.058838,-3.347656,1.046875,-1.667969,4901,-71,331,117,7471,7709,7536,7554,1.736487,0.000369,0.003174,-0.142578
2851,-3943,724,-10863,-383,442,152,-0.001248,-0.377493,-1.369654,-0.059570,0.122314,0.031250,-3.347656,1.046875,-1.667969,4900,-57,609,110,7503,7737,7492,7499,1.742500,0.000362,0.003418,-0.131348
2852,1650,-1058,-7078,-156,2332,211,-0.001313,-0.376312,-1.369540,-0.004150,0.583740,0.045654,-3.347656,1.046875,-1.667969,4900,-84,364,99,7511,7776,7480,7453,1.748521,0.000354,0.003418,-0.119873
2853,66,-400,-8301,200,3851,-139,-0.001049,-0.374409,-1.369619,0.082764,0.954590,-0.039795,-3.347656,1.046875,-1.667969,4898,-136,151,104,7561,7766,7461,7447,1.754550,0.000347,0.003418,-0.108398
2854,-3791,956,-6768,-185,3031,-187,-0.001114,-0.372901,-1.369750,-0.011230,0.754395,-0.051514,-3.347656,1.046875,-1.667969,4895,-82,307,112,7574,7792,7441,7433,1.760588,0.000339,0.003418,-0.097168
2855,-3850,863,-11231,-588,1146,126,-0.001311,-0.372312,-1.369726,-0.109619,0.294189,0.024902,-3.347656,1.046875,-1.667969,4893,-21,670,107,7558,7831,7408,7368,1.766634,0.000331,0.003418,-0.085693
2856,1311,-1356,-7276,-215,2621,313,-0.001441,-0.371132,-1.369432,-0.018555,0.654297,0.070557,-3.347656,1.046875,-1.667969,4892,-67,497,92,7618,7840,7378,7378,1.772689,0.000324,0.003418,-0.074463
2857,300,-329,-8117,274,4821,-63,-0.001178,-0.368645,-1.369615,0.100830,1.191406,-0.021240,-3.347656,1.046875,-1.667969,4891,-137,179,93,7632,7851,7383,7354,1.778752,0.000316,0.003418,-0.063232
2858,-3970,1173,-5758,-272,4058,-106,-0.001177,-0.366748,-1.369644,-0.032471,1.005127,-0.031738,-3.347656,1.046875,-1.667969,4888,-61,326,97,7645,7868,7353,7363,1.784823,0.000308,0.003418,-0.052002
2859,-3946,907,-11003,-496,2133,196,-0.001438,-0.365702,-1.369517,-0.087158,0.535156,0.041992,-3.347656,1.046875,-1.667969,4885,-26,689,87,7677,7869,7316,7325,1.790902,0.000300,0.003418,-0.040771
2860,1023,-1417,-8153,-180,3589,268,-0.001568,-0.363873,-1.369392,-0.010010,0.890625,0.059570,-3.347656,1.046875,-1.667969,4884,-65,515,73,7676,7895,7307,7307,1.796989,0.000292,0.003662,-0.029541
2861,1311,-705,-9737,285,5577,8,-0.001305,-0.361196,-1.369409,0.103516,1.375977,-0.003906,-3.347656,1.046875,-1.667969,4881,-133,234,69,7700,7909,7292,7290,1.803084,0.000284,0.003662,-0.018311
2862,-895,817,-5712,32,5688,-115,-0.001173,-0.358327,-1.369554,0.041748,1.403076,-0.033936,-3.347656,1.046875,-1.667969,4878,-103,228,72,7720,7889,7276,7288,1.809188,0.000276,0.003662,-0.007324
2863,-5463,1115,-7612,-446,3489,100,-0.001303,-0.356698,-1.369556,-0.074951,0.866211,0.018555,-3.347656,0.929688,-1.707031,4874,-35,621,65,7726,7914,7236,7270,1.815298,0.000268,0.003662,0.003662
2864,-774,-1190,-10136,-91,3977,189,-0.001367,-0.354940,-1.369354,0.011719,0.985352,0.040283,-3.347656,0.929688,-1.707031,4872,-83,607,54,7715,7926,7247,7241,1.821417,0.000260,0.003662,0.014648
2865,1151,-897,-10416,433,6562,-41,-0.001040,-0.351492,-1.369347,0.139648,1.616455,-0.015869,-3.347656,0.929688,-1.707031,4869,-161,229,53,7753,7936,7241,7245,1.827543,0.000252,0.003662,0.025635
2866,-1606,1007,-3696,106,6584,-196,-0.000844,-0.348244,-1.369517,0.059814,1.621826,-0.053711,-3.347656,0.929688,-1.707031,4865,-121,247,60,7739,7905,7230,7218,1.833676,0.000244,0.003662,0.036621
2867,-5759,1710,-8402,-348,4208,-58,-0.000973,-0.346232,-1.369469,-0.051025,1.041748,-0.020020,-3.347656,0.929688,-1.707031,4861,-58,674,62,7728,7907,7195,7235,1.839817,0.000236,0.003662,0.047363
2868,339,-1324,-13133,-198,5015,159,-0.000972,-0.343832,-1.369383,-0.014404,1.238770,0.032959,-3.347656,0.929688,-1.707031,4858,-74,607,54,7762,7931,7218,7206,1.845964,0.000228,0.003906,0.058350
2869,2583,-1210,-11163,285,8114,119,-0.000712,-0.339815,-1.369465,0.103516,1.995361,0.023193,-3.347656,0.929688,-1.707031,4855,-142,140,47,7744,7925,7205,7179,1.852119,0.000220,0.003906,0.069092
2870,-1281,380,-1709,355,8404,-85,-0.000517,-0.335675,-1.369509,0.120605,2.066162,-0.026611,-3.347656,0.929688,-1.707031,4850,-159,94,49,7726,7907,7194,7210,1.858281,0.000211,0.003906,0.079834
2871,-7323,871,-4196,-4,5852,-220,-0.000452,-0.332832,-1.369589,0.032959,1.443115,-0.059570,-3.347656,0.929688,-1.707031,4845,-114,531,58,7743,7908,7195,7198,1.864450,0.000203,0.003906,0.090576
2872,-2669,-768,-15057,222,5642,-213,-0.000194,-0.330186,-1.369706,0.088135,1.391846,-0.057861,-3.347656,0.929688,-1.707031,4842,-150,624,68,7747,7912,7196,7185,1.870625,0.000195,0.003906,0.101074
2873,2762,-1085,-12846,-193,7759,19,-0.000193,-0.326446,-1.369748,-0.013184,1.908691,-0.001221,-3.347656,0.929688,-1.707031,4839,-90,335,68,7747,7921,7193,7169,1.876807,0.000187,0.003906,0.111572
2874,-432,1271,-6038,-10,9491,-30,-0.000064,-0.321488,-1.369830,0.031494,2.331543,-0.013184,-3.347656,0.929688,-1.707031,4834,-115,71,71,7737,7893,7202,7156,1.882995,0.000179,0.003906,0.122070
2875,-4885,773,-3297,-533,7480,-211,-0.000321,-0.317631,-1.369848,-0.096191,1.840576,-0.057373,-3.347656,0.929688,-1.707031,4829,-33,414,82,7697,7875,7200,7172,1.889190,0.000170,0.003906,0.132568
2876,-3227,-1119,-12459,-355,6704,-187,-0.000385,-0.314869,-1.369964,-0.052734,1.651123,-0.051514,-3.347656,0.929688,-1.707031,4824,-50,590,92,7711,7889,7181,7155,1.895390,0.000162,0.003906,0.142822
2877,2051,-1661,-12998,6,8709,198,-0.000321,-0.310700,-1.369893,0.035400,2.140625,0.042480,-3.347656,0.929688,-1.707031,4821,-95,313,86,7721,7907,7212,7159,1.901597,0.000154,0.003906,0.153076
2878,-292,263,-5995,268,10594,326,-0.000128,-0.305384,-1.369661,0.099365,2.600830,0.073730,-3.347656,0.929688,-1.707031,4817,-135,20,72,7705,7891,7211,7152,1.907809,0.000146,0.003906,0.163086
2879,-5591,429,-3814,50,9036,-174,0.000000,-0.301291,-1.369741,0.046143,2.220459,-0.048340,-3.347656,0.929688,-1.707031,4811,-110,284,79,7674,7865,7208,7176,1.914026,0.000137,0.003906,0.173340
2880,-3166,-26,-15536,-65,7506,-255,0.000000,-0.297650,-1.369958,0.018066,1.846924,-0.068115,-3.347656,0.796875,-1.726562,4806,-96,572,90,7658,7856,7190,7165,1.920249,0.000129,0.003906,0.183350
2881,1252,-219,-13955,-553,9356,313,-0.000191,-0.292992,-1.369725,-0.101074,2.298584,0.070557,-3.347656,0.796875,-1.726562,4802,-22,320,77,7677,7873,7218,7168,1.926478,0.000121,0.003906,0.193115
2882,135,717,-6099,-61,11285,520,-0.000255,-0.287451,-1.369482,0.019043,2.769531,0.121094,-3.347656,0.796875,-1.726562,4798,-86,26,52,7672,7857,7202,7157,1.932711,0.000113,0.003906,0.202881
2883,-1601,236,-1513,-414,10618,161,-0.000381,-0.282236,-1.369413,-0.067139,2.606689,0.033447,-3.347656,0.796875,-1.726562,4792,-30,136,40,7652,7837,7190,7180,1.938949,0.000104,0.003906,0.212646
2884,-3527,370,-7215,-581,9993,15,-0.000635,-0.277663,-1.369418,-0.107910,2.454102,-0.002197,-3.347656,0.796875,-1.726562,4787,0,252,34,7637,7797,7206,7169,1.945192,0.000096,0.004150,0.222412
