1559126046.302050,17.999894,-22.999976,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.372414,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.444306,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.512061,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.581645,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.647190,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.715795,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.770183,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.836663,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.906035,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126046.957245,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.023272,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.089842,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.140446,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.208657,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.258041,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.330116,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.402689,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.487683,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.540153,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.607358,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.677088,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.743385,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.795519,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.867415,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.933490,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126047.986204,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.050943,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.104347,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.176066,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.229232,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.297074,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.368163,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.440003,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.506627,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.575038,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.645898,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.712814,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.784193,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.834673,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.906664,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126048.963188,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.013820,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.083434,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.153177,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.206546,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.257593,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.344944,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.415045,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.482914,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.549268,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.617318,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.687119,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.755432,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.808166,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.876420,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.943149,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126049.997038,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.064159,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.117346,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.183321,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.251157,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.317703,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.388806,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.460731,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.529581,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.595398,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.681902,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.733844,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.803205,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.870608,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126050.939889,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126051.008487,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126051.078152,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126051.127771,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
1559126051.195629,17.999894,-22.999977,5.299891,0.000000,0.000000,1.570490,0.000000,0.000000,0.000000
