counter,    accel.x,    accel.y,    accel.z,    gyro_unscaled.p,    gyro_unscaled.q,    gyro_unscaled.r,    rot->phi,    rot->theta,    rot->psi,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3]
9408,334,-4096,18495,-3995,377,222,-0.372209,0.015381,-1.436288,0.617188,2.066406,-1.488281,4650,975,-454,-1809,8252,5799,8225,6936
9409,4917,-2335,-17821,-2884,712,142,-0.375190,0.016175,-1.436462,0.726562,2.066406,-1.488281,4650,687,-583,-1823,8276,5812,8196,6948
9410,-924,-2281,-19568,-1088,-41,-82,-0.376255,0.016114,-1.436530,0.726562,2.066406,-1.488281,4650,153,-344,-1817,8259,5781,8168,6956
9411,-853,-2381,-4411,-1369,-315,-76,-0.377412,0.015748,-1.436470,0.726562,2.066406,-1.488281,4650,210,-251,-1812,8257,5783,8180,6991
9412,-189,-3621,-24,-3031,-131,90,-0.380484,0.015687,-1.436409,0.726562,2.066406,-1.488281,4650,718,-308,-1823,8250,5819,8153,6972
9413,521,-1266,-19907,-2285,-411,-14,-0.382785,0.015320,-1.436228,0.726562,2.066406,-1.488281,4650,511,-194,-1824,8284,5829,8153,6997
9414,-1274,-3438,-4999,-2261,265,-48,-0.384973,0.015565,-1.436418,0.726562,2.066406,-1.488281,4650,530,-436,-1822,8280,5823,8111,6991
9415,-1480,-4062,-2644,-1854,67,-137,-0.386752,0.015565,-1.436599,0.726562,2.066406,-1.488281,4650,411,-376,-1810,8265,5840,8144,6976
9416,1916,-2679,-18650,-1692,-963,-203,-0.388396,0.014466,-1.436409,0.726562,2.066406,-1.488281,4650,357,3,-1790,8250,5826,8131,6994
9417,469,-2808,-9012,-2660,-986,-134,-0.390946,0.013550,-1.436176,0.726562,2.066406,-1.488281,4650,666,51,-1774,8251,5839,8123,6983
9418,-2246,-1244,-5296,-2275,46,-112,-0.393110,0.013611,-1.436297,0.726562,2.066406,-1.488281,4650,569,-291,-1758,8280,5832,8081,6972
9419,-268,-3064,-4624,-1654,118,-213,-0.394721,0.013611,-1.436607,0.726562,2.066406,-1.488281,4650,390,-324,-1731,8287,5836,8067,6970
9420,2671,-1132,-21195,-1412,-1014,-318,-0.395956,0.012513,-1.436547,0.726562,2.066406,-1.488281,4650,304,84,-1692,8273,5855,8078,6966
9421,2514,-1947,-8584,-1669,-1029,-248,-0.397510,0.011536,-1.436418,0.726562,2.066406,-1.488281,4650,367,122,-1656,8289,5854,8067,6957
9422,-607,-1437,123,-2886,633,10,-0.400379,0.012146,-1.436668,0.726562,2.066406,-1.488281,4650,760,-466,-1644,8318,5901,8039,6944
9423,-1057,-3176,-9268,-2245,51,-118,-0.402656,0.012146,-1.436789,0.726562,2.066406,-1.488281,4650,597,-283,-1620,8309,5903,8024,6942
9424,-1793,-2532,-20939,-641,-1651,-384,-0.403233,0.010376,-1.436547,0.726562,2.066406,-1.488281,4650,102,334,-1569,8317,5907,8024,6947
9425,949,-2781,7283,-951,-880,-256,-0.403850,0.009461,-1.436539,0.726562,2.066406,-1.488281,4800,-22,103,-1529,8335,5934,7992,6920
9426,2809,-1054,-1223,-2264,1120,93,-0.406150,0.010620,-1.436849,0.726562,2.066406,-1.488281,4800,367,-616,-1522,8327,5962,7955,6915
9427,-209,-1046,-15362,-1869,284,-10,-0.408066,0.010926,-1.437031,0.828125,2.058594,-1.488281,4800,260,-365,-1507,8322,6010,7975,6920
9428,-2974,-1834,-22003,-723,-1286,-273,-0.408594,0.009644,-1.436736,0.828125,2.058594,-1.488281,4800,-96,183,-1467,8293,6015,7961,6946
9429,-2393,-1178,-14199,-191,-1944,-295,-0.408643,0.007568,-1.436305,0.828125,2.058594,-1.488281,4800,-304,479,-1423,8279,6059,7965,6918
9430,2004,-4775,15568,-2297,663,105,-0.410638,0.008240,-1.436494,0.828125,2.058594,-1.488281,4800,327,-422,-1418,8286,6116,7987,6893
9431,5702,-2503,-14446,-1764,1083,75,-0.412522,0.009339,-1.436918,0.828125,2.058594,-1.488281,4800,177,-614,-1412,8223,6185,8012,6903
9432,-4752,-1905,-27461,-21,-604,-291,-0.412442,0.008789,-1.436857,0.828125,2.058594,-1.488281,4800,-368,-56,-1371,8224,6237,8026,6908
9433,-1535,-1425,-12261,200,-2143,-306,-0.411953,0.006531,-1.436365,0.828125,2.058594,-1.488281,4800,-493,529,-1328,8212,6283,8069,6898
9434,1724,-4968,22136,-2706,-447,63,-0.414518,0.006043,-1.436176,0.828125,2.058594,-1.488281,4800,388,-19,-1318,8192,6355,8091,6863
9435,3955,-2071,-19510,-2021,572,8,-0.416514,0.006592,-1.436357,0.828125,2.058594,-1.488281,4800,213,-378,-1304,8149,6467,8113,6848
9436,-2543,-366,-26591,-164,270,-213,-0.416514,0.006836,-1.436668,0.828125,2.058594,-1.488281,4800,-345,-311,-1270,8163,6472,8126,6865
9437,-1635,-1573,-12732,168,-1016,-310,-0.416185,0.005798,-1.436539,0.828125,2.058594,-1.488281,4800,-492,137,-1225,8121,6525,8154,6852
9438,1178,-4660,6788,-2060,-1246,-103,-0.418045,0.004456,-1.436176,0.828125,2.058594,-1.488281,4800,172,254,-1197,8081,6607,8165,6831
9439,642,-1671,-10029,-2462,-306,-35,-0.420586,0.004211,-1.436115,0.828125,2.058594,-1.488281,4800,331,-47,-1176,8070,6665,8181,6839
9440,-381,-1446,-19203,-1411,86,-59,-0.421763,0.004272,-1.436184,0.828125,2.058594,-1.488281,4800,52,-187,-1153,8085,6691,8149,6842
9441,-720,-3662,-7866,-1297,155,-4,-0.422990,0.004456,-1.436357,0.828125,2.058594,-1.488281,4800,36,-237,-1137,8063,6754,8176,6849
9442,-873,-4231,-7609,-1791,-809,-7,-0.424632,0.003601,-1.436002,0.828125,2.058594,-1.488281,4800,200,101,-1121,8010,6772,8168,6845
9443,-934,-3567,-8032,-2144,-1113,31,-0.426678,0.002625,-1.435502,0.828125,2.058594,-1.488281,6000,244,236,-1111,8012,6786,8140,6869
9444,381,-2105,-9360,-1630,261,65,-0.428128,0.002869,-1.435623,0.957031,2.058594,-1.457031,6000,112,-240,-1104,8057,6796,8123,6902
9445,2696,-2676,-2028,-2117,1098,130,-0.430174,0.004028,-1.436115,0.957031,2.058594,-1.457031,6000,289,-579,-1106,8082,6849,8152,6949
9446,-966,-1664,-18326,-2392,-223,66,-0.432442,0.003845,-1.435934,0.957031,2.058594,-1.457031,6000,406,-150,-1104,8078,6870,8187,6993
9447,-1505,-1464,-25518,-1461,-1868,-93,-0.433780,0.002075,-1.435200,0.957031,2.058594,-1.457031,6000,140,462,-1086,8140,6893,8215,7038
9448,1722,-4560,13663,-3012,-122,156,-0.436675,0.002014,-1.435071,0.957031,2.058594,-1.457031,6000,652,-118,-1093,8252,7003,8276,7160
9449,2420,-3091,3667,-3555,1656,232,-0.440499,0.003784,-1.435563,0.957031,2.058594,-1.457031,6000,886,-780,-1109,8294,7085,8326,7224
9450,2359,-3706,-16486,-2787,837,94,-0.443257,0.004639,-1.435821,0.957031,2.058594,-1.457031,6000,721,-562,-1113,8404,7176,8426,7412
9451,-5129,-1854,-30947,-687,-1573,-305,-0.443803,0.003113,-1.435502,0.957031,2.058594,-1.457031,6000,80,287,-1078,8533,7206,8527,7486
9452,2009,-2120,4058,-2183,-1007,-56,-0.445849,0.002014,-1.435079,0.957031,2.058594,-1.457031,6000,523,138,-1064,8590,7306,8612,7634
9453,4533,-2679,4617,-4135,1175,196,-0.449890,0.003174,-1.435442,0.957031,2.058594,-1.457031,6000,1158,-625,-1072,8700,7399,8644,7787
9454,-1175,-1305,-25133,-2467,-75,-117,-0.452347,0.003052,-1.435563,0.957031,2.058594,-1.457031,6000,699,-200,-1051,8818,7438,8702,7855
9455,-6406,-46,-24398,-593,-1933,-382,-0.452703,0.001038,-1.435019,0.957031,2.058594,-1.457031,6000,118,491,-1001,8931,7433,8754,8007
9456,2081,-3943,17148,-3555,-232,-9,-0.456005,0.000732,-1.434889,0.957031,2.058594,-1.457031,6000,1031,-65,-984,9016,7531,8782,8061
9457,6984,-1234,-16614,-3184,316,42,-0.459335,0.001099,-1.435079,0.957031,2.058594,-1.457031,6000,951,-246,-971,9059,7601,8805,8140
9458,-3139,-1522,-28793,-884,-783,-320,-0.460017,0.000427,-1.435123,0.957031,2.058594,-1.457031,6000,253,145,-922,9124,7588,8805,8278
9459,-1881,-3411,-1503,-1816,-612,-83,-0.461605,-0.000252,-1.434795,0.957031,2.058594,-1.457031,6150,470,98,-894,9215,7611,8783,8311
9460,932,-3057,-6459,-2739,-363,101,-0.464466,-0.000549,-1.434579,0.957031,2.058594,-1.457031,6150,746,30,-884,9259,7703,8797,8342
9461,669,-875,-23257,-1410,-1241,-25,-0.465695,-0.001648,-1.434087,0.957031,2.058594,-1.457031,6150,334,376,-862,9353,7708,8796,8416
9462,-1249,-3523,-8117,-1262,-797,-33,-0.466896,-0.002502,-1.433768,0.957031,2.058594,-1.457031,6150,267,254,-840,9388,7751,8774,8443
9463,130,-1464,-11175,-1651,26,139,-0.468370,-0.002380,-1.433655,0.957031,2.058594,-1.457031,6150,359,-25,-836,9425,7841,8777,8452
9464,1038,-2096,-15053,-1275,-1106,143,-0.469598,-0.003296,-1.433103,0.957031,2.058594,-1.457031,6150,219,390,-834,9456,7842,8763,8496
9465,-1173,-3294,-15086,-1629,-1178,64,-0.471073,-0.004395,-1.432421,0.957031,2.058594,-1.457031,6150,313,447,-827,9486,7897,8784,8517
9466,135,-2193,-17257,-1015,6,-10,-0.472001,-0.004334,-1.432490,0.957031,2.058594,-1.457031,6150,102,41,-813,9514,8005,8775,8497
9467,1845,-2342,-7440,-1176,-537,92,-0.473147,-0.004883,-1.432171,0.957031,2.058594,-1.457031,6150,131,235,-809,9539,8028,8782,8495
9468,-1535,-3686,-10820,-1271,-1708,113,-0.474431,-0.006348,-1.431376,0.957031,2.058594,-1.457031,6150,141,679,-808,9519,8098,8807,8489
9469,-369,-3450,-18360,-874,-699,-70,-0.475139,-0.006958,-1.431005,0.957031,2.058594,-1.457031,6150,0,356,-789,9527,8195,8804,8465
9470,1048,-2174,-5760,-960,-431,-146,-0.475986,-0.007507,-1.430936,0.957031,2.058594,-1.457031,6150,4,278,-762,9562,8242,8812,8452
9471,-314,-1373,-2618,-1548,-1403,9,-0.477542,-0.008667,-1.430332,0.957031,2.058594,-1.457031,6150,179,645,-748,9537,8309,8812,8427
9472,-1070,-2264,-16380,-1051,-1716,-72,-0.478553,-0.010315,-1.429642,0.957031,2.058594,-1.457031,6150,25,804,-724,9554,8406,8814,8391
9473,2597,-4428,-16955,-1058,-359,-205,-0.479398,-0.010742,-1.429581,0.957031,2.058594,-1.457031,6150,24,352,-687,9560,8437,8808,8377
9474,1931,-2735,-7617,-1603,-565,-137,-0.480927,-0.011353,-1.429460,0.957031,2.058594,-1.457031,6150,197,429,-653,9569,8515,8810,8327
9475,-2568,-1058,-8596,-1712,-1807,71,-0.482730,-0.012818,-1.428589,0.957031,2.058594,-1.457031,6150,251,893,-638,9547,8580,8814,8294
9476,811,-4462,-18374,-887,-728,-8,-0.483494,-0.013550,-1.428286,0.957031,2.058594,-1.457031,6150,7,537,-616,9575,8643,8776,8278
9477,2159,-4802,-11741,-1296,-104,-22,-0.484751,-0.013733,-1.428278,0.957031,2.058594,-1.457031,6225,-24,298,-595,9557,8689,8741,8255
9478,-3313,-741,-2042,-2004,-1514,198,-0.486772,-0.015015,-1.427354,0.957031,2.058594,-1.457031,6225,210,808,-596,9566,8728,8754,8238
9479,-2017,-2186,-21524,-971,-1388,258,-0.487756,-0.016114,-1.426551,0.957031,2.058594,-1.457031,6225,-93,795,-605,9557,8774,8743,8239
9480,3382,-5268,-13597,-1173,-267,224,-0.488794,-0.016297,-1.426232,0.957031,2.058594,-1.457031,6225,-28,415,-614,9573,8831,8714,8217
9481,-305,-2554,-3935,-2051,-853,340,-0.490733,-0.016908,-1.425498,0.957031,2.058594,-1.457031,6225,256,628,-639,9561,8844,8704,8203
9482,-2826,-1315,-10614,-1887,-1181,461,-0.492730,-0.017701,-1.424626,0.957031,2.058594,-1.457031,6225,236,757,-679,9547,8893,8662,8204
9483,2834,-2764,-24587,-637,-576,359,-0.493247,-0.018006,-1.423944,0.957031,2.058594,-1.457031,6225,-141,556,-714,9588,8919,8667,8184
9484,2688,-4211,-618,-1772,14,403,-0.494855,-0.017884,-1.423530,0.957031,2.058594,-1.457031,6225,209,336,-757,9603,8959,8678,8183
9485,-2504,-973,-7486,-2439,-730,470,-0.497340,-0.018251,-1.422727,0.957031,2.058594,-1.457031,6225,440,590,-809,9590,8982,8683,8164
9486,-570,-1080,-24558,-1253,-638,461,-0.498523,-0.018617,-1.422217,0.957031,2.058594,-1.457031,6225,100,557,-864,9615,8974,8680,8199
9487,2794,-4235,-5828,-1474,210,393,-0.500019,-0.018189,-1.421915,0.957031,2.058594,-1.457031,6225,178,245,-915,9641,9004,8673,8201
9488,-1736,-2283,-7058,-2262,-550,366,-0.502260,-0.018495,-1.421294,0.957031,2.058594,-1.457031,6225,436,507,-966,9637,8994,8695,8199
9489,-2083,-2115,-15877,-1491,-1127,285,-0.503683,-0.019471,-1.420491,0.957031,2.058594,-1.457031,6225,215,728,-1008,9640,8976,8701,8217
9490,2509,-2481,-13655,-1455,109,351,-0.505017,-0.019105,-1.420198,0.957031,2.058594,-1.457031,6225,211,298,-1058,9676,8954,8691,8227
9491,1016,-1898,-6659,-1409,17,228,-0.506328,-0.018983,-1.420008,0.957031,2.058594,-1.457031,6225,192,323,-1094,9694,8936,8706,8201
9492,-1921,-3328,-7525,-1750,-1429,113,-0.508136,-0.020204,-1.419256,0.957031,2.058594,-1.457031,6225,299,854,-1118,9701,8924,8748,8246
9493,-1626,-2291,-15173,-1831,-1035,144,-0.509915,-0.021120,-1.418634,0.957031,2.058594,-1.457031,6225,334,757,-1143,9753,8895,8739,8225
9494,2952,-680,-17746,-956,434,213,-0.510704,-0.020509,-1.418695,0.957031,2.058594,-1.457031,6375,15,220,-1174,9769,8860,8757,8218
9495,2029,-2508,-5040,-712,-116,129,-0.511249,-0.020570,-1.418523,0.957031,2.058594,-1.457031,6375,-86,403,-1195,9766,8844,8756,8216
9496,-2947,-4101,-7788,-1245,-1462,12,-0.512506,-0.021791,-1.417771,0.957031,2.058594,-1.457031,6375,50,899,-1204,9821,8821,8795,8222
9497,-1431,-700,-16774,-907,-344,139,-0.513254,-0.022097,-1.417581,0.957031,2.058594,-1.457031,6375,-76,531,-1222,9850,8820,8808,8194
9498,3633,-1600,-12510,19,487,100,-0.513148,-0.021669,-1.417762,0.957031,2.058594,-1.457031,6375,-401,234,-1235,9847,8849,8832,8166
9499,-890,-4067,-8074,-680,-1456,-13,-0.513716,-0.022890,-1.417019,0.957031,2.058594,-1.457031,6375,-230,939,-1236,9850,8853,8912,8166
9500,-3613,-2332,-15575,-925,-998,4,-0.514535,-0.023745,-1.416527,0.957031,2.058594,-1.457031,6375,-184,815,-1236,9849,8892,8934,8115
9501,3195,-31,-18555,578,1154,97,-0.513800,-0.022829,-1.417019,0.957031,2.058594,-1.457031,6375,-690,47,-1244,9855,8910,8968,8103
9502,2339,-3040,-2115,248,-442,-45,-0.513444,-0.023134,-1.416829,0.957031,2.058594,-1.457031,6375,-649,595,-1237,9849,8937,9029,8085
9503,-5990,-4265,-9389,-1117,-1881,-65,-0.514618,-0.025088,-1.415845,0.957031,2.058594,-1.457031,6375,-263,1137,-1227,9819,8969,9115,8021
9504,1168,-341,-20791,-143,369,80,-0.514618,-0.024844,-1.415915,0.957031,2.058594,-1.457031,6375,-581,366,-1230,9864,9029,9144,7999
9505,8873,-2410,-6584,784,1171,93,-0.513663,-0.023745,-1.416527,0.957031,2.058594,-1.457031,6375,-906,53,-1234,9881,9059,9164,7957
9506,-4489,-3425,-8905,-3,-972,-27,-0.513520,-0.024416,-1.416045,0.957031,2.058594,-1.457031,6375,-714,793,-1227,9826,9079,9237,7904
9507,-5385,-2469,-22015,-1185,-843,-33,-0.514595,-0.025210,-1.415715,0.957031,2.058594,-1.457031,6375,-363,769,-1219,9755,9115,9280,7884
9508,6652,58,-10866,-190,701,52,-0.514625,-0.024600,-1.416016,0.957031,2.058594,-1.457031,6375,-667,229,-1220,9819,9171,9311,7850
9509,169,-2164,-3369,-340,-788,84,-0.514927,-0.025210,-1.415705,0.957031,2.058594,-1.457031,6375,-622,766,-1223,9777,9190,9343,7803
9510,-5609,-3850,-20175,-838,-550,13,-0.515609,-0.025760,-1.415343,0.957031,2.058594,-1.457031,6375,-470,698,-1221,9696,9233,9432,7803
9511,3525,-2242,-13169,-322,859,-77,-0.515935,-0.025027,-1.415775,0.957031,2.058594,-1.457031,6300,-629,183,-1211,9713,9253,9442,7752
9512,1692,-1954,1825,-924,-650,24,-0.516730,-0.025515,-1.415524,0.957031,2.058594,-1.457031,6300,-437,717,-1210,9693,9282,9467,7734
9513,-4216,-3316,-16418,-1232,-1088,80,-0.517904,-0.026370,-1.414963,0.957031,2.058594,-1.457031,6300,-324,901,-1215,9648,9282,9511,7723
9514,-2509,-3211,-25003,-575,644,14,-0.518283,-0.025882,-1.415223,0.957031,2.058594,-1.457031,6300,-512,299,-1215,9658,9271,9517,7702
9515,4312,-2664,-9894,-578,1204,-24,-0.518775,-0.024661,-1.415965,0.957031,2.058594,-1.457031,6300,-511,61,-1211,9647,9285,9511,7702
9516,-3409,-1844,-12945,-2143,-1132,165,-0.520933,-0.025638,-1.415162,0.957031,2.058594,-1.457031,6300,-3,882,-1226,9623,9266,9516,7692
9517,-2506,-2464,-19070,-2030,91,150,-0.522857,-0.025454,-1.415213,0.957031,2.058594,-1.457031,6300,13,457,-1242,9606,9237,9507,7699
9518,3144,-2520,-15519,-1304,1636,-7,-0.524137,-0.023928,-1.416086,0.957031,2.058594,-1.457031,6300,-163,-119,-1244,9616,9227,9479,7683
9519,-373,-2886,-2347,-2445,-461,18,-0.526431,-0.024355,-1.415905,0.957031,2.058594,-1.457031,6300,234,602,-1248,9587,9193,9481,7707
9520,-2250,-3142,-12969,-2642,-351,119,-0.529028,-0.024478,-1.415604,0.957031,2.058594,-1.457031,6300,354,570,-1262,9577,9138,9480,7723
9521,3291,-2703,-19800,-1107,2116,-5,-0.530179,-0.022585,-1.416778,0.957031,2.058594,-1.457031,6300,-81,-336,-1266,9612,9105,9433,7761
9522,875,-3499,-4242,-1894,637,-45,-0.531928,-0.022035,-1.417209,0.957031,2.058594,-1.457031,6300,176,140,-1264,9619,9023,9392,7829
9523,-3717,-3047,-10310,-3204,-1113,22,-0.535101,-0.022951,-1.416597,0.957031,2.058594,-1.457031,6300,619,766,-1269,9615,8981,9412,7866
9524,1687,-978,-17850,-2070,1203,43,-0.537101,-0.021852,-1.417279,0.957031,2.058594,-1.457031,6300,318,-48,-1275,9683,8900,9371,7935
9525,3682,-1722,-6819,-1770,1637,-3,-0.538964,-0.020326,-1.418142,0.957031,2.058594,-1.457031,6300,253,-237,-1278,9722,8843,9341,7963
9526,-3035,-2249,-12908,-2539,-528,-86,-0.541445,-0.020937,-1.417961,0.957031,2.058594,-1.457031,6300,508,513,-1271,9710,8834,9341,8050
9527,-944,-3096,-15202,-3094,-57,-103,-0.544461,-0.020998,-1.418091,0.957031,2.058594,-1.457031,6300,721,364,-1262,9710,8765,9312,8110
9528,3650,-129,-13121,-2339,1739,-55,-0.546848,-0.019349,-1.419136,0.957031,2.058594,-1.457031,6300,531,-276,-1255,9794,8692,9266,8137
9529,-174,-1549,-13157,-2441,639,38,-0.549224,-0.018800,-1.419456,0.957031,2.058594,-1.457031,6300,593,84,-1257,9799,8633,9237,8182
9530,-1714,-4499,-14400,-2749,5,-42,-0.551967,-0.018800,-1.419507,0.957031,2.058594,-1.457031,6300,714,299,-1252,9785,8589,9274,8257
9531,1011,-1373,-11983,-2085,1601,-70,-0.554018,-0.017396,-1.420379,0.957031,2.058594,-1.457031,6300,528,-286,-1243,9834,8519,9198,8311
9532,543,-312,-12584,-1887,974,113,-0.555882,-0.016419,-1.420880,0.957031,2.058594,-1.457031,6300,469,-94,-1253,9870,8437,9198,8348
9533,-740,-3762,-13871,-2196,-478,129,-0.558049,-0.016785,-1.420569,0.957031,2.058594,-1.457031,6300,562,424,-1266,9840,8427,9199,8424
9534,-779,-2793,-9437,-1652,777,-31,-0.559641,-0.016114,-1.421061,0.957031,2.058594,-1.457031,6300,386,-8,-1264,9880,8348,9191,8466
9535,1798,-539,-10145,-839,1685,31,-0.560456,-0.014710,-1.421924,0.957031,2.058594,-1.457031,6300,105,-351,-1269,9906,8318,9152,8484
9536,2366,217,-17966,-1037,492,107,-0.561336,-0.014100,-1.422184,0.957031,2.058594,-1.457031,6300,120,42,-1282,9864,8265,9169,8535
9537,277,-2854,-14327,-1376,-555,-44,-0.562708,-0.014649,-1.421994,0.957031,2.058594,-1.457031,6300,189,430,-1281,9874,8250,9199,8549
9538,-1640,-2227,-2625,-1527,1186,-116,-0.564215,-0.013611,-1.422727,0.957031,2.058594,-1.457031,6300,220,-176,-1272,9869,8251,9190,8561
9539,1827,375,-15377,-700,1690,-5,-0.564908,-0.012146,-1.423720,0.957031,2.058594,-1.457031,6300,-54,-387,-1273,9813,8244,9194,8549
9540,-172,390,-22472,-56,-459,-154,-0.564791,-0.012513,-1.423599,0.957031,2.058594,-1.457031,6300,-299,365,-1258,9789,8229,9230,8555
9541,-1931,-5077,3763,-1521,73,-189,-0.566182,-0.012635,-1.423850,0.957031,2.058594,-1.457031,6300,122,197,-1238,9796,8228,9275,8524
9542,902,-863,-16474,-739,1874,-110,-0.566926,-0.011109,-1.424903,0.957031,2.058594,-1.457031,6300,-135,-454,-1223,9771,8248,9290,8492
9543,3638,1012,-25977,264,566,-98,-0.566486,-0.010681,-1.425335,0.957031,2.058594,-1.457031,6300,-477,-18,-1209,9700,8232,9319,8507
9544,-2494,-4423,2047,-969,34,-117,-0.567329,-0.010620,-1.425619,0.957031,2.058594,-1.457031,6300,-128,162,-1191,9692,8243,9379,8456
9545,-3299,-2257,-16172,-265,878,-219,-0.567549,-0.010071,-1.426301,0.957031,2.058594,-1.457031,6300,-371,-113,-1161,9645,8292,9391,8435
9546,3547,-536,-20610,143,615,-66,-0.567179,-0.009522,-1.426681,0.957031,2.058594,-1.457031,6300,-526,-25,-1145,9673,8286,9407,8406
9547,1008,-922,-5468,-644,565,139,-0.567736,-0.009033,-1.426931,0.957031,2.058594,-1.457031,6300,-308,-18,-1149,9574,8317,9466,8370
9548,-2275,-3220,-13725,10,802,-13,-0.567567,-0.008301,-1.427363,0.957031,2.058594,-1.457031,6300,-531,-115,-1141,9532,8354,9492,8361
9549,2147,-2132,-18667,560,741,-101,-0.566842,-0.007629,-1.427803,0.957031,2.058594,-1.457031,6300,-734,-109,-1125,9503,8393,9496,8327
9550,2829,468,-11685,-594,851,153,-0.567333,-0.006836,-1.428174,0.957031,2.058594,-1.457031,6300,-401,-169,-1135,9427,8429,9556,8300
9551,-2932,-1180,-7520,-636,537,177,-0.567825,-0.006287,-1.428364,0.957031,2.058594,-1.457031,6300,-388,-71,-1150,9376,8453,9595,8267
9552,-2821,-2518,-16305,-411,-106,-46,-0.568195,-0.006348,-1.428416,0.957031,2.058594,-1.457031,6300,-445,167,-1145,9345,8472,9623,8264
9553,2105,195,-19099,-983,287,50,-0.569023,-0.006043,-1.428597,0.957031,2.058594,-1.457031,6300,-250,45,-1150,9303,8522,9649,8245
9554,2391,-795,-6899,-960,696,244,-0.569955,-0.005310,-1.428839,0.957031,2.058594,-1.457031,6300,-230,-97,-1175,9281,8545,9687,8214
9555,-2489,-4165,-13839,-656,-129,119,-0.570549,-0.005310,-1.428606,0.957031,2.058594,-1.457031,6300,-299,202,-1190,9262,8576,9689,8195
9556,-1200,-3599,-14533,-768,-204,7,-0.571158,-0.005493,-1.428537,0.957031,2.058594,-1.457031,6300,-248,249,-1195,9246,8585,9709,8199
9557,2634,-983,-10945,-664,751,122,-0.571888,-0.004822,-1.428847,0.957031,2.058594,-1.457031,6300,-268,-84,-1212,9252,8619,9685,8169
9558,627,-1676,-13808,-740,-84,206,-0.572511,-0.004639,-1.428718,0.957031,2.058594,-1.457031,6300,-235,215,-1238,9264,8602,9665,8174
9559,-1244,-2703,-18645,-780,-695,46,-0.573223,-0.005188,-1.428286,0.957031,2.058594,-1.457031,6300,-212,455,-1249,9261,8623,9680,8164
9560,-745,-1717,-12413,-1161,692,13,-0.574272,-0.004639,-1.428718,0.957031,2.058594,-1.457031,6300,-76,-27,-1257,9299,8617,9655,8137
9561,2216,534,-8402,-1382,1162,148,-0.575643,-0.003540,-1.429279,0.957031,2.058594,-1.457031,6300,21,-224,-1277,9311,8626,9619,8128
9562,-484,65,-17419,-1600,-689,158,-0.577235,-0.004028,-1.428778,0.957031,2.058594,-1.457031,6300,129,432,-1299,9311,8611,9611,8124
9563,-1572,-3274,-13467,-1700,53,51,-0.578844,-0.003967,-1.428727,0.957031,2.058594,-1.457031,6300,205,176,-1310,9335,8588,9622,8135
9564,46,-1859,-10573,-1769,1780,162,-0.580487,-0.002319,-1.429590,0.957031,2.058594,-1.457031,6300,272,-467,-1333,9393,8610,9569,8133
9565,801,124,-14149,-1807,-175,204,-0.582298,-0.002258,-1.429348,0.957031,2.058594,-1.457031,6300,327,197,-1360,9392,8573,9546,8168
9566,-2041,-3596,-15877,-1710,-887,83,-0.584075,-0.002991,-1.428839,0.957031,2.058594,-1.457031,6300,336,465,-1376,9396,8527,9533,8183
9567,-1500,-2444,-11284,-1502,1330,62,-0.585582,-0.001770,-1.429590,0.957031,2.058594,-1.457031,6300,299,-323,-1391,9486,8518,9496,8198
9568,3112,-324,-15891,-1183,661,130,-0.586598,-0.001160,-1.429892,0.957031,2.058594,-1.457031,6300,211,-112,-1411,9510,8476,9459,8215
9569,204,-614,-13373,-1878,-762,190,-0.588832,-0.001770,-1.429158,0.957031,2.058594,-1.457031,6300,443,389,-1438,9515,8422,9470,8272
9570,-2472,-1537,-9014,-1917,191,133,-0.590389,-0.001526,-1.429158,0.957031,2.058594,-1.457031,6300,480,66,-1460,9570,8384,9438,8268
9571,757,-551,-18244,-984,769,-6,-0.591304,-0.000916,-1.429650,0.957031,2.058594,-1.457031,6300,205,-143,-1468,9619,8357,9388,8280
9572,1901,334,-9601,-2021,-315,187,-0.593385,-0.001099,-1.429348,0.957031,2.058594,-1.457031,6300,540,237,-1495,9621,8328,9373,8327
9573,-2469,-1061,-6294,-2059,-231,213,-0.595400,-0.001099,-1.429037,0.957031,2.058594,-1.457031,6300,578,218,-1524,9697,8283,9398,8337
9574,-307,-2037,-20047,-751,624,13,-0.596145,-0.000488,-1.429409,0.957031,2.058594,-1.457031,6300,185,-84,-1535,9732,8254,9362,8348
9575,3941,-1510,-12703,-1184,96,60,-0.597161,-0.000427,-1.429469,0.957031,2.058594,-1.457031,6300,309,94,-1550,9749,8232,9347,8376
9576,-341,-41,-6522,-1973,-183,266,-0.599175,-0.000366,-1.429227,0.957031,2.058594,-1.457031,6300,556,192,-1585,9764,8192,9360,8390
9577,-2157,-2076,-15120,-878,514,149,-0.599936,0.000122,-1.429348,0.957031,2.058594,-1.457031,6300,223,-59,-1610,9798,8157,9345,8391
9578,1362,-2330,-21352,-164,188,-41,-0.600140,0.000183,-1.429521,0.957031,2.058594,-1.457031,6300,-20,47,-1616,9840,8132,9333,8406
9579,1768,163,-6091,-1533,284,127,-0.601428,0.000609,-1.429578,0.957031,2.058594,-1.457031,6300,381,0,-1638,9834,8114,9359,8391
